participant,ROI,fold,model,rank,test_r,val_r
subj07,V1,fold_0,vis2img,2,-0.02530816250025376,-0.18213922652535472
subj07,V1,fold_0,vis2img,3,0.07794415268738236,-0.07561293468554346
subj07,V1,fold_0,vis2img,4,0.059799955738053155,-0.10232407120041201
subj07,V1,fold_0,vis2img,5,0.04708060872296094,-0.033381270815579796
subj07,V1,fold_0,vis2img,6,0.054684302827894216,-0.013221988445317146
subj07,V1,fold_0,vis2img,7,0.09451768352470151,0.07204171838098014
subj07,V1,fold_0,vis2img,8,0.1333374330686123,0.05348529300902832
subj07,V1,fold_0,vis2img,9,0.13967335648520302,0.060168710453488504
subj07,V1,fold_0,vis2img,10,0.13799305056333272,0.058277808597490426
subj07,V1,fold_0,vis2img,11,0.13715008551141117,0.058637553209360364
subj07,V1,fold_0,vis2img,12,0.13783649245515478,0.05854626849556876
subj07,V1,fold_1,vis2img,1,-0.025733944446855596,0.024854405086947907
subj07,V1,fold_1,vis2img,2,-0.03110975108250353,0.020888212322851187
subj07,V1,fold_1,vis2img,3,-0.01917699133067392,0.044738892019822986
subj07,V1,fold_1,vis2img,4,-0.01293218771842622,0.045163815485885946
subj07,V1,fold_1,vis2img,5,-0.018971354465048773,0.04492686298518165
subj07,V1,fold_1,vis2img,6,-0.01418911501977042,0.06445447085345911
subj07,V1,fold_1,vis2img,7,-0.003089429788838803,0.07191254113145953
subj07,V1,fold_1,vis2img,8,0.03107471037557384,0.16366905581998473
subj07,V1,fold_1,vis2img,9,0.03258267765063053,0.16225006504190012
subj07,V1,fold_1,vis2img,10,0.028155333611709212,0.1594151241570388
subj07,V1,fold_1,vis2img,11,0.027576685882740978,0.16174061025079203
subj07,V1,fold_1,vis2img,12,0.0380286123509264,0.16867173850864467
subj07,V1,fold_2,vis2img,1,0.15971945067208357,0.0825101807912889
subj07,V1,fold_2,vis2img,2,0.1470422647234167,0.2325695235219662
subj07,V1,fold_2,vis2img,3,0.14930158615919323,0.17256925083172578
subj07,V1,fold_2,vis2img,4,0.1506401610482778,0.21053558697594435
subj07,V1,fold_2,vis2img,5,0.10520912489031878,0.21138188397280358
subj07,V1,fold_2,vis2img,6,0.12212614186082056,0.22674846242434182
subj07,V1,fold_2,vis2img,7,0.12351051685178362,0.22131631039437866
subj07,V1,fold_2,vis2img,8,0.08190767915384187,0.21145937382311414
subj07,V1,fold_2,vis2img,9,0.0725150307920579,0.20825572870140704
subj07,V1,fold_2,vis2img,10,0.06390006226704323,0.20973855237424233
subj07,V1,fold_2,vis2img,11,0.05374015318992536,0.20810724279418483
subj07,V1,fold_2,vis2img,12,0.04322014357154307,0.20585006423983393
subj07,V1,fold_3,vis2img,1,-0.1966974940160452,0.08046847240487504
subj07,V1,fold_3,vis2img,2,-0.19255228194862625,0.0957017987023995
subj07,V1,fold_3,vis2img,3,-0.15598258749301938,0.11420038958391075
subj07,V1,fold_3,vis2img,4,-0.13677682919547046,0.11283885713417548
subj07,V1,fold_3,vis2img,5,-0.13548887024877782,0.12387768329166846
subj07,V1,fold_3,vis2img,6,-0.1282957299142399,0.12553392541528358
subj07,V1,fold_3,vis2img,7,-0.1373667350719543,0.1312108555213651
subj07,V1,fold_3,vis2img,8,-0.13618257734222358,0.13366349128360672
subj07,V1,fold_3,vis2img,9,-0.14081160847699337,0.1370964763034844
subj07,V1,fold_3,vis2img,10,-0.1372362018211035,0.13715454307746447
subj07,V1,fold_3,vis2img,11,-0.1403858838478219,0.1370720462248339
subj07,V1,fold_3,vis2img,12,-0.14305082398323088,0.13767088855278017
subj07,V2,fold_0,vis2img,1,0.021040405383637453,0.02645319277151304
subj07,V2,fold_0,vis2img,2,0.16623572541333598,0.1221512179772137
subj07,V2,fold_0,vis2img,3,0.225049221546696,0.13857788886674333
subj07,V2,fold_0,vis2img,4,0.21901158466754084,0.1409761941452346
subj07,V2,fold_0,vis2img,5,0.19127912705713718,0.17515727780779813
subj07,V2,fold_0,vis2img,6,0.1852620045523185,0.18025548071025216
subj07,V2,fold_0,vis2img,7,0.11571785122395631,0.21004381194111685
subj07,V2,fold_0,vis2img,8,0.11787134729587245,0.21714271911821034
subj07,V2,fold_0,vis2img,9,0.11919878953258072,0.21787828112998975
subj07,V2,fold_0,vis2img,10,0.12021061749744733,0.21874222653280725
subj07,V2,fold_0,vis2img,11,0.12500368188457828,0.21707443297578025
subj07,V2,fold_0,vis2img,12,0.12606178550609673,0.21740971041969548
subj07,V2,fold_1,vis2img,1,-0.07699791973537037,0.06959167864051684
subj07,V2,fold_1,vis2img,2,-0.0032855122816026665,0.2016672190427054
subj07,V2,fold_1,vis2img,3,-0.03948463307297316,0.13875612182047284
subj07,V2,fold_1,vis2img,4,-0.048193724311630166,0.19774823145883907
subj07,V2,fold_1,vis2img,5,-0.037536412488766165,0.19613172879980995
subj07,V2,fold_1,vis2img,6,-0.034494990428487735,0.18899925528134853
subj07,V2,fold_1,vis2img,7,-0.06030793576971335,0.21470165043912606
subj07,V2,fold_1,vis2img,8,-0.07906317407975665,0.21165324192239682
subj07,V2,fold_1,vis2img,9,-0.06504946517794832,0.2027726107078219
subj07,V2,fold_1,vis2img,10,-0.059236992297909116,0.21137829009170167
subj07,V2,fold_1,vis2img,11,-0.044877118199742244,0.24931464514134585
subj07,V2,fold_1,vis2img,12,-0.05069170165858121,0.24168625448556352
subj07,V2,fold_2,vis2img,1,0.1505463642130323,0.09455715480200248
subj07,V2,fold_2,vis2img,2,0.09751374114601565,0.03946021126196132
subj07,V2,fold_2,vis2img,3,0.08348854034826343,0.07716784786055854
subj07,V2,fold_2,vis2img,4,0.0791487253490059,0.042194614443075554
subj07,V2,fold_2,vis2img,5,0.1201458641074891,0.03478340740217947
subj07,V2,fold_2,vis2img,6,0.1279277860092803,0.09012899086070116
subj07,V2,fold_2,vis2img,7,0.11539994315970525,0.10075013101389604
subj07,V2,fold_2,vis2img,8,0.12243675579041124,0.18194773411515036
subj07,V2,fold_2,vis2img,9,0.12530252440225925,0.183657065202597
subj07,V2,fold_2,vis2img,10,0.14844816599499683,0.17863015824604028
subj07,V2,fold_2,vis2img,11,0.1457494350061409,0.17866281447363408
subj07,V2,fold_2,vis2img,12,0.1586973356955513,0.17704470834056368
subj07,V2,fold_3,vis2img,1,-0.05799989048955841,0.033729326239380866
subj07,V2,fold_3,vis2img,2,-0.03701357678802181,0.07758156756760164
subj07,V2,fold_3,vis2img,3,-0.15524930801158748,0.010564790347226436
subj07,V2,fold_3,vis2img,4,-0.15888202647034783,0.0007206601687165276
subj07,V2,fold_3,vis2img,5,-0.15682313977485224,0.012915986375088877
subj07,V2,fold_3,vis2img,6,-0.1271829045509612,0.06216309720336281
subj07,V2,fold_3,vis2img,7,-0.06802424787356823,0.06336666330149929
subj07,V2,fold_3,vis2img,8,-0.06024423730588587,0.05236437478165634
subj07,V2,fold_3,vis2img,9,0.025653127627031168,0.16761166913536546
subj07,V2,fold_3,vis2img,10,0.01710644435792858,0.15805771550693962
subj07,V2,fold_3,vis2img,11,-0.0031502829702197296,0.12481141239196292
subj07,V2,fold_3,vis2img,12,-0.03239644727337989,0.1663216100934575
subj07,V3,fold_0,vis2img,1,0.48612475940852473,-0.011983795069148524
subj07,V3,fold_0,vis2img,2,0.4399560427448804,0.008379525278022399
subj07,V3,fold_0,vis2img,3,0.4492095369096157,0.00463369352319597
subj07,V3,fold_0,vis2img,4,0.451279537895999,0.013496084819437183
subj07,V3,fold_0,vis2img,5,0.44672624103361525,0.014583813641732358
subj07,V3,fold_0,vis2img,6,0.44691955271036204,0.013753914958930842
subj07,V3,fold_0,vis2img,7,0.4472359051610664,0.015105366159071118
subj07,V3,fold_0,vis2img,8,0.445043963031379,0.018601236932230467
subj07,V3,fold_0,vis2img,9,0.43900439030215627,0.019202489692423982
subj07,V3,fold_0,vis2img,10,0.43506133885720255,0.0216910830389778
subj07,V3,fold_0,vis2img,11,0.4316371005356716,0.027021043608817377
subj07,V3,fold_0,vis2img,12,0.4294520557050377,0.028028900694822487
subj07,V3,fold_1,vis2img,1,-0.15367670631408237,0.05797830592337991
subj07,V3,fold_1,vis2img,2,-0.12091436777700132,0.06685267836373189
subj07,V3,fold_1,vis2img,3,-0.13919449317294502,0.06191222734808892
subj07,V3,fold_1,vis2img,4,-0.09910803392436902,0.08151580957066255
subj07,V3,fold_1,vis2img,5,-0.11738815932031563,0.07657535855502254
subj07,V3,fold_1,vis2img,6,-0.11738815932034934,0.07657535855523685
subj07,V3,fold_1,vis2img,7,-0.11738815932031756,0.07657535855502019
subj07,V3,fold_1,vis2img,8,-0.11738815932031782,0.07657535855501897
subj07,V3,fold_1,vis2img,9,-0.11738815932031753,0.07657535855501978
subj07,V3,fold_1,vis2img,10,-0.11738815932031871,0.0765753585550192
subj07,V3,fold_1,vis2img,11,-0.11738815932031771,0.07657535855502014
subj07,V3,fold_1,vis2img,12,-0.11738815932031368,0.07657535855504008
subj07,V3,fold_2,vis2img,1,0.08231013391720972,-0.18139106519586481
subj07,V3,fold_2,vis2img,2,0.1172533783753193,-0.10118130112287148
subj07,V3,fold_2,vis2img,3,0.10563788713336655,-0.08432153692712019
subj07,V3,fold_2,vis2img,4,0.10910024033710103,-0.09542112065396817
subj07,V3,fold_2,vis2img,5,0.094877512493886,-0.10637603357327098
subj07,V3,fold_2,vis2img,6,0.09550660394633681,-0.11167054329827943
subj07,V3,fold_2,vis2img,7,0.10755671834231169,-0.07911681030830392
subj07,V3,fold_2,vis2img,8,0.10472276313569799,-0.07637326541381663
subj07,V3,fold_2,vis2img,9,0.10950785730398456,-0.054959736356702406
subj07,V3,fold_2,vis2img,10,0.10978887020759981,-0.05750116425262874
subj07,V3,fold_2,vis2img,11,0.10616925674006573,-0.05788122406882499
subj07,V3,fold_2,vis2img,12,0.09127431501781243,-0.0428854576542986
subj07,V3,fold_3,vis2img,1,0.08351512433020995,0.03638946875826096
subj07,V3,fold_3,vis2img,2,0.18718958518036855,0.13940825430251627
subj07,V3,fold_3,vis2img,3,0.18321774292228357,0.12232284807133333
subj07,V3,fold_3,vis2img,4,0.055713926144902164,0.11870922598129055
subj07,V3,fold_3,vis2img,5,-0.011966370200715237,0.08803169152745333
subj07,V3,fold_3,vis2img,6,-0.017493723852245062,0.10240687661759207
subj07,V3,fold_3,vis2img,7,-0.004558028127520373,0.10783917877036792
subj07,V3,fold_3,vis2img,8,-0.01686217721532762,0.11271169513482092
subj07,V3,fold_3,vis2img,9,-0.01343619776907307,0.11094589884330501
subj07,V3,fold_3,vis2img,10,-0.0009966659059872244,0.11101500664819067
subj07,V3,fold_3,vis2img,11,-0.008698675337733249,0.10880050079136011
subj07,V3,fold_3,vis2img,12,-0.010811982402529612,0.10619938301640994
subj07,hV4,fold_0,vis2img,1,-0.4042596956276283,-0.1474668092884182
subj07,hV4,fold_0,vis2img,2,-0.3776857316534927,-0.13987669685957138
subj07,hV4,fold_0,vis2img,3,-0.37188123203718537,-0.16877524656371384
subj07,hV4,fold_0,vis2img,4,-0.28798154321646297,-0.05867657937462825
subj07,hV4,fold_0,vis2img,5,-0.22065131724316883,-0.11267413712765681
subj07,hV4,fold_0,vis2img,6,-0.23138636239137148,-0.11344500726484419
subj07,hV4,fold_0,vis2img,7,-0.2311834385933545,-0.11293968662613549
subj07,hV4,fold_0,vis2img,8,-0.23129280334859226,-0.11307007293042902
subj07,hV4,fold_1,vis2img,1,0.0962109047777247,0.1665319822326386
subj07,hV4,fold_1,vis2img,2,0.10035916588942492,0.1695765055222078
subj07,hV4,fold_1,vis2img,3,0.0851787786130661,0.2035172972768708
subj07,hV4,fold_1,vis2img,4,0.09708379284608201,0.2114177871696849
subj07,hV4,fold_1,vis2img,5,0.11468206838467296,0.23172819705348213
subj07,hV4,fold_1,vis2img,6,0.1114116532917277,0.22069648789835894
subj07,hV4,fold_1,vis2img,7,0.11220556677815809,0.22042652865933732
subj07,hV4,fold_1,vis2img,8,0.11209668484477292,0.220313287190626
subj07,hV4,fold_2,vis2img,1,-0.3414235023024528,0.0688535234028789
subj07,hV4,fold_2,vis2img,2,-0.3408226358552947,0.061367266985177055
subj07,hV4,fold_2,vis2img,3,-0.34409028939365405,0.049664373790175936
subj07,hV4,fold_2,vis2img,4,-0.3449587497047706,0.04021589570798721
subj07,hV4,fold_2,vis2img,5,-0.34264590152592855,0.042603449260801424
subj07,hV4,fold_2,vis2img,6,-0.3415901791340433,0.04249326946131197
subj07,hV4,fold_2,vis2img,7,-0.34170901415868843,0.04270270300025571
subj07,hV4,fold_2,vis2img,8,-0.3417180550497486,0.04269196993172888
subj07,hV4,fold_3,vis2img,1,-0.15018487092355137,0.16169225514640195
subj07,hV4,fold_3,vis2img,2,-0.1502769331441118,0.1602416180135819
subj07,hV4,fold_3,vis2img,3,-0.1500486091520821,0.16163638297159574
subj07,hV4,fold_3,vis2img,4,-0.1505450676273709,0.16416554465893723
subj07,hV4,fold_3,vis2img,5,-0.14636706465140503,0.16428462313164577
subj07,hV4,fold_3,vis2img,6,-0.14704091137774467,0.16430675110455362
subj07,hV4,fold_3,vis2img,7,-0.1473745742994258,0.1636063236061492
subj07,hV4,fold_3,vis2img,8,-0.1476768528079001,0.16441670887585008
subj07,ventral,fold_0,vis2img,1,0.15295662192708762,-0.03183160559863486
subj07,ventral,fold_0,vis2img,2,0.20504763440475157,0.06965333147348005
subj07,ventral,fold_0,vis2img,3,0.17118713498999386,0.06884746032515898
subj07,ventral,fold_0,vis2img,4,0.17838264636748033,0.1162449621550078
subj07,ventral,fold_0,vis2img,5,0.1729396019974715,0.12087973200533036
subj07,ventral,fold_0,vis2img,6,0.15673995528436724,0.11951477272994503
subj07,ventral,fold_0,vis2img,7,0.16380042360596356,0.12258205559506806
subj07,ventral,fold_0,vis2img,8,0.13574802132583672,0.12807412990187275
subj07,ventral,fold_0,vis2img,9,0.1350730123422216,0.12039911378399548
subj07,ventral,fold_0,vis2img,10,0.1405450696113028,0.12857402422421002
subj07,ventral,fold_0,vis2img,11,0.14010230342823193,0.13589550320668048
subj07,ventral,fold_0,vis2img,12,0.14111546927018428,0.13787279788609796
subj07,ventral,fold_1,vis2img,1,0.03882482584392399,-0.004660866909935425
subj07,ventral,fold_1,vis2img,2,0.04092189680865249,0.19560953409054996
subj07,ventral,fold_1,vis2img,3,0.02599843909652411,0.1958155191383796
subj07,ventral,fold_1,vis2img,4,0.030434105770401867,0.1960788781936648
subj07,ventral,fold_1,vis2img,5,0.03202882761230237,0.19849266249600686
subj07,ventral,fold_1,vis2img,6,0.037140896659277604,0.20865554633275213
subj07,ventral,fold_1,vis2img,7,0.03256097567519903,0.21727257008503684
subj07,ventral,fold_1,vis2img,8,0.04227348101016208,0.21642399909030252
subj07,ventral,fold_1,vis2img,9,0.03997252095118171,0.20227054540660527
subj07,ventral,fold_1,vis2img,10,0.040626718303409484,0.19894849306645024
subj07,ventral,fold_1,vis2img,11,0.04007602152656853,0.20154962659688652
subj07,ventral,fold_1,vis2img,12,0.03013873054623591,0.20232252950994029
subj07,ventral,fold_2,vis2img,1,0.05156996528341527,0.19022980994530425
subj07,ventral,fold_2,vis2img,2,0.047962928151059764,0.17228011423695394
subj07,ventral,fold_2,vis2img,3,0.1270345590176349,0.24445604470404203
subj07,ventral,fold_2,vis2img,4,0.12120933157522314,0.2225193887984165
subj07,ventral,fold_2,vis2img,5,0.11896536496035892,0.2187721592426061
subj07,ventral,fold_2,vis2img,6,0.1208470344798867,0.220045812903537
subj07,ventral,fold_2,vis2img,7,0.1275894227776708,0.223703972914193
subj07,ventral,fold_2,vis2img,8,0.1174815988283828,0.211402771504317
subj07,ventral,fold_2,vis2img,9,0.11931517259005023,0.20989905206777
subj07,ventral,fold_2,vis2img,10,0.11493289353440514,0.20724444685267018
subj07,ventral,fold_2,vis2img,11,0.10839112269574837,0.19917540384230337
subj07,ventral,fold_2,vis2img,12,0.11348288423601421,0.20268386309918282
subj07,ventral,fold_3,vis2img,1,0.031992025168260996,0.128503164331396
subj07,ventral,fold_3,vis2img,2,0.06646859101471493,0.17991011306094437
subj07,ventral,fold_3,vis2img,3,0.0388368969038941,0.2164219460910303
subj07,ventral,fold_3,vis2img,4,0.0065709349098067565,0.17816334629939912
subj07,ventral,fold_3,vis2img,5,0.005899524562773667,0.1676842304632549
subj07,ventral,fold_3,vis2img,6,0.013070755223400454,0.17232104582406726
subj07,ventral,fold_3,vis2img,7,-0.00261323085748701,0.14164172472776146
subj07,ventral,fold_3,vis2img,8,-0.00791144867053489,0.12144221866310445
subj07,ventral,fold_3,vis2img,9,0.012647568518195453,0.1566246229113009
subj07,ventral,fold_3,vis2img,10,0.014697899202859308,0.1460685528411965
subj07,ventral,fold_3,vis2img,11,0.01701225363548503,0.1512489189943401
subj07,ventral,fold_3,vis2img,12,0.015668900567333496,0.15182045655388818
subj07,lateral,fold_0,vis2img,1,0.23753484277594097,0.20997042292106155
subj07,lateral,fold_0,vis2img,2,0.230327098227332,0.2101252655942027
subj07,lateral,fold_0,vis2img,3,0.21611635686013142,0.19648601299566196
subj07,lateral,fold_0,vis2img,4,0.21893056000938174,0.20183162513609035
subj07,lateral,fold_0,vis2img,5,0.22592082929223753,0.2074939485850528
subj07,lateral,fold_0,vis2img,6,0.2113255735752278,0.18983068899294964
subj07,lateral,fold_0,vis2img,7,0.21132557357522763,0.18983068899295052
subj07,lateral,fold_0,vis2img,8,0.18536478663460784,0.17802970008041924
subj07,lateral,fold_0,vis2img,9,0.19219628910022238,0.18916015660390048
subj07,lateral,fold_0,vis2img,10,0.19219628910022105,0.18916015660389948
subj07,lateral,fold_0,vis2img,11,0.19003561280990836,0.17663650601414366
subj07,lateral,fold_0,vis2img,12,0.19219628910022024,0.18916015660389907
subj07,lateral,fold_1,vis2img,1,-0.08165373421663011,0.03457702630814177
subj07,lateral,fold_1,vis2img,2,-0.029798134013321872,0.15896371503796822
subj07,lateral,fold_1,vis2img,3,-0.03137163171988272,0.14755460718777105
subj07,lateral,fold_1,vis2img,4,-0.04913022093155825,0.16451577215935995
subj07,lateral,fold_1,vis2img,5,-0.014803661661048809,0.1729541187330326
subj07,lateral,fold_1,vis2img,6,-0.01304271962324654,0.16243460989466801
subj07,lateral,fold_1,vis2img,7,-0.022643500792607525,0.17262186533424503
subj07,lateral,fold_1,vis2img,8,-0.033462204822741946,0.1780561330304558
subj07,lateral,fold_1,vis2img,9,-0.0471713496580937,0.16670693740669645
subj07,lateral,fold_1,vis2img,10,-0.04531440236412475,0.17040503991519018
subj07,lateral,fold_1,vis2img,11,-0.032802531065943004,0.17688752745405686
subj07,lateral,fold_1,vis2img,12,-0.040105571458047835,0.16197724222988627
subj07,lateral,fold_2,vis2img,1,0.08659302807199092,0.13720493385363872
subj07,lateral,fold_2,vis2img,2,0.09505703684157972,0.2146650367533498
subj07,lateral,fold_2,vis2img,3,0.08036590354385298,0.2253837447542823
subj07,lateral,fold_2,vis2img,4,0.08188638753226474,0.23613740640200834
subj07,lateral,fold_2,vis2img,5,0.06917389919537287,0.2234088603944627
subj07,lateral,fold_2,vis2img,6,0.06936829478525706,0.23080132231736328
subj07,lateral,fold_2,vis2img,7,0.06262698609115902,0.21435533005878626
subj07,lateral,fold_2,vis2img,8,0.05929752787789711,0.2057182182005494
subj07,lateral,fold_2,vis2img,9,0.04956070050208269,0.20641288270406186
subj07,lateral,fold_2,vis2img,10,0.05280917024755059,0.20053312385359223
subj07,lateral,fold_2,vis2img,11,0.046279481447867823,0.1952233273646401
subj07,lateral,fold_2,vis2img,12,0.03958507213996205,0.19806503232688544
subj07,lateral,fold_3,vis2img,1,-0.11449305164733968,0.06716395398337599
subj07,lateral,fold_3,vis2img,2,-0.042993475844085305,0.18047317539363536
subj07,lateral,fold_3,vis2img,3,-0.05754912365371685,0.18718927765222068
subj07,lateral,fold_3,vis2img,4,-0.03285332123833988,0.17937299112167504
subj07,lateral,fold_3,vis2img,5,-0.007646835204663258,0.1582566402049302
subj07,lateral,fold_3,vis2img,6,-0.006086305983520305,0.16369735446184852
subj07,lateral,fold_3,vis2img,7,-0.00796829566391492,0.16394272586234365
subj07,lateral,fold_3,vis2img,8,0.0071305203726116,0.1691134349533668
subj07,lateral,fold_3,vis2img,9,0.006443155787029147,0.17087409638043527
subj07,lateral,fold_3,vis2img,10,-0.004595590265271528,0.15674264554942183
subj07,lateral,fold_3,vis2img,11,-0.0038992094080442393,0.1577014365662365
subj07,lateral,fold_3,vis2img,12,0.015005000001519778,0.17115343922479956
subj07,parietal,fold_0,vis2img,1,-0.07777834188036653,0.03780006730215632
subj07,parietal,fold_0,vis2img,2,-0.061933531978652,0.046788532241632465
subj07,parietal,fold_0,vis2img,3,-0.05426363963452635,0.03923103379102179
subj07,parietal,fold_0,vis2img,4,-0.026353580354790594,0.08485867634193346
subj07,parietal,fold_0,vis2img,5,-0.018424056181317115,0.07318640348966633
subj07,parietal,fold_0,vis2img,6,-0.005162525664702318,0.05806430924883954
subj07,parietal,fold_0,vis2img,7,0.0010725337177660197,0.06867497967842155
subj07,parietal,fold_0,vis2img,8,0.012520430639808004,0.05380585438195474
subj07,parietal,fold_0,vis2img,9,-0.0095792870158416,0.07770595435018461
subj07,parietal,fold_0,vis2img,10,-0.0030791786911760523,0.09637033034594379
subj07,parietal,fold_0,vis2img,11,-0.003180052559330451,0.09663841243074883
subj07,parietal,fold_0,vis2img,12,0.025191212317204722,0.14333539145900698
subj07,parietal,fold_1,vis2img,1,0.3479087327636141,-0.060073303085797954
subj07,parietal,fold_1,vis2img,2,0.32914780394780735,-0.0632991997482279
subj07,parietal,fold_1,vis2img,3,0.3436782233583036,-0.07182276172726564
subj07,parietal,fold_1,vis2img,4,0.27986666885474676,-0.06172872299397994
subj07,parietal,fold_1,vis2img,5,0.24365655742512932,-0.05866354205240827
subj07,parietal,fold_1,vis2img,6,0.22206362482948763,-0.005094791324012492
subj07,parietal,fold_1,vis2img,7,0.15443676037686754,-0.02151116200507949
subj07,parietal,fold_1,vis2img,8,0.08320389514330867,-0.014725558314193095
subj07,parietal,fold_1,vis2img,9,0.06103300153647788,-0.006934741196426997
subj07,parietal,fold_1,vis2img,10,0.0794064842588857,0.0041788739261318705
subj07,parietal,fold_1,vis2img,11,0.08009782840950991,0.010614341327030154
subj07,parietal,fold_1,vis2img,12,0.07455576543986005,0.027724758853187433
subj07,parietal,fold_2,vis2img,1,-0.1679692777278199,-0.036977878720976215
subj07,parietal,fold_2,vis2img,2,-0.17889203821487787,-0.03015406705137468
subj07,parietal,fold_2,vis2img,3,-0.0967006709950771,0.004584724751857433
subj07,parietal,fold_2,vis2img,4,-0.08458752615149245,0.046616137945270586
subj07,parietal,fold_2,vis2img,5,-0.08813831417580356,0.06283578756548742
subj07,parietal,fold_2,vis2img,6,-0.0939997170974122,0.05480641827451766
subj07,parietal,fold_2,vis2img,7,-0.07686523177286313,0.051593004523646215
subj07,parietal,fold_2,vis2img,8,-0.06513235020796032,0.04492448901895694
subj07,parietal,fold_2,vis2img,9,-0.02380520551014989,0.035160932727151054
subj07,parietal,fold_2,vis2img,10,-0.020873807575783734,0.03164780422364438
subj07,parietal,fold_2,vis2img,11,-0.02986539034560286,0.01864378148884172
subj07,parietal,fold_2,vis2img,12,-0.036562428131427765,0.017731364232733686
subj07,parietal,fold_3,vis2img,1,0.007910070843452011,0.16547951136957642
subj07,parietal,fold_3,vis2img,2,0.01174150631422067,0.16756064913341795
subj07,parietal,fold_3,vis2img,3,0.02026772594365862,0.16205442621514848
subj07,parietal,fold_3,vis2img,4,0.03609237628197163,0.16166066619065497
subj07,parietal,fold_3,vis2img,5,0.025306965122234723,0.15584025186572115
subj07,parietal,fold_3,vis2img,6,0.027381599802392523,0.1582058169409772
subj07,parietal,fold_3,vis2img,7,0.030615049428437333,0.16154913711629212
subj07,parietal,fold_3,vis2img,8,0.035463955666588304,0.16002124885744898
subj07,parietal,fold_3,vis2img,9,0.01947637658579666,0.17250594271954672
subj07,parietal,fold_3,vis2img,10,0.004802555757982111,0.17646769215187497
subj07,parietal,fold_3,vis2img,11,0.004968911629669766,0.17543520767370666
subj07,parietal,fold_3,vis2img,12,0.002705489690859111,0.17721382545574188
subj08,V1,fold_0,vis2img,1,0.05028006929679273,0.240509696340266
subj08,V1,fold_0,vis2img,2,0.18719489142402487,0.2673469396966888
subj08,V1,fold_0,vis2img,3,0.18182072192049992,0.26120271090396346
subj08,V1,fold_0,vis2img,4,0.2039872446509137,0.27401572883006325
subj08,V1,fold_0,vis2img,5,0.21835052300069,0.2783924636188741
subj08,V1,fold_0,vis2img,6,0.20634945022365406,0.2714281163300351
subj08,V1,fold_0,vis2img,7,0.2320443182617119,0.2815486240636717
subj08,V1,fold_0,vis2img,8,0.2072077205229866,0.2856859629932363
subj08,V1,fold_0,vis2img,9,0.20920847353836278,0.28524257748558407
subj08,V1,fold_0,vis2img,10,0.2071810970290958,0.28415328165397347
subj08,V1,fold_0,vis2img,11,0.21158875185392712,0.2838095366052315
subj08,V1,fold_0,vis2img,12,0.21308967670988033,0.283967250460768
subj08,V1,fold_1,vis2img,1,0.05584328169033008,0.18168821862422205
subj08,V1,fold_1,vis2img,2,0.054856373056808266,0.21416111584590103
subj08,V1,fold_1,vis2img,3,0.06386189283461065,0.2438729868259268
subj08,V1,fold_1,vis2img,4,0.04816506423077567,0.22892565832080966
subj08,V1,fold_1,vis2img,5,0.05151225545858484,0.23637173099821387
subj08,V1,fold_1,vis2img,6,0.05062649432202588,0.2366763668320717
subj08,V1,fold_1,vis2img,7,0.046443989137215855,0.2405365748926198
subj08,V1,fold_1,vis2img,8,0.05365531901039258,0.23569973663387297
subj08,V1,fold_1,vis2img,9,0.056194000894910244,0.23530578212207887
subj08,V1,fold_1,vis2img,10,0.05694479672172028,0.2346281882377771
subj08,V1,fold_1,vis2img,11,0.057097662549770514,0.23494250322198756
subj08,V1,fold_1,vis2img,12,0.05945658398210831,0.23592832542382755
subj08,V1,fold_2,vis2img,1,0.22057141099910468,0.19158508065953048
subj08,V1,fold_2,vis2img,2,0.20618916200768433,0.2461167618611328
subj08,V1,fold_2,vis2img,3,0.16789881072499144,0.25081300677561297
subj08,V1,fold_2,vis2img,4,0.181240326029935,0.2863254688515865
subj08,V1,fold_2,vis2img,5,0.18851124892315338,0.2835815947745044
subj08,V1,fold_2,vis2img,6,0.18766547922708227,0.2746780318537626
subj08,V1,fold_2,vis2img,7,0.1837780943878485,0.2823841464996269
subj08,V1,fold_2,vis2img,8,0.19140228629836037,0.28315873176432516
subj08,V1,fold_2,vis2img,9,0.19182799430357358,0.2837695044812322
subj08,V1,fold_2,vis2img,10,0.18752118457970218,0.28365410890098824
subj08,V1,fold_2,vis2img,11,0.187338765165486,0.28319892395183727
subj08,V1,fold_2,vis2img,12,0.18692678832262227,0.28276468711174896
subj08,V1,fold_3,vis2img,1,0.08646876860525685,0.031931907404382016
subj08,V1,fold_3,vis2img,2,0.11818495840906605,0.014393112437076373
subj08,V1,fold_3,vis2img,3,0.17593713811001913,0.14218839593669255
subj08,V1,fold_3,vis2img,4,0.15901226799144924,0.1260769906018925
subj08,V1,fold_3,vis2img,5,0.14836611114669038,0.12633031689068486
subj08,V1,fold_3,vis2img,6,0.15536912630087196,0.1500246947801016
subj08,V1,fold_3,vis2img,7,0.16119500509316262,0.16057641685040983
subj08,V1,fold_3,vis2img,8,0.16627187161713855,0.16058650482121925
subj08,V1,fold_3,vis2img,9,0.16584907492234868,0.16035553049807738
subj08,V1,fold_3,vis2img,10,0.16474112161444074,0.158266790042163
subj08,V1,fold_3,vis2img,11,0.16365888901827866,0.15824798946917182
subj08,V1,fold_3,vis2img,12,0.16468259399021046,0.15976491577148566
subj08,V2,fold_0,vis2img,1,-0.006551466750773137,0.13806914339281734
