participant,ROI,outer_fold,model,identity,family,held_out_r,lam,rank,normalized_mse,cosine,explained_variance,centroid_norm_ratio
subj07,ventral,5,O2,A:V,simple,0.7334907054901123,24.420530945486497,1,0.24701698124408722,0.921904981136322,0.5374058485031128,0.610575795173645
subj07,ventral,5,O2,B:W,naturalistic,0.7274094223976135,24.420530945486497,1,0.26784420013427734,0.8747525811195374,0.49919408559799194,0.6929938793182373
subj07,ventral,5,O3,A:V,simple,0.6688723434380306,0.0001,2,0.2697277844775942,0.8559390733765232,0.22143394889186319,0.8073638810354123
subj07,ventral,5,O3,B:W,naturalistic,0.5237966410736195,0.0001,2,0.4501670782551237,0.7745738902508792,0.09757337512370501,0.9984751459297762
subj07,ventral,5,O4,A:V,simple,0.7178407446060006,0.12648552168552957,1,0.24166996517725087,0.921519501684948,0.5149347972106213,0.6200759348625218
subj07,ventral,5,O4,B:W,naturalistic,0.7935030432255716,0.12648552168552957,1,0.2276327406949795,0.9031760073132373,0.5978404000821437,0.6949462947894051
subj07,lateral,0,O0,A:E,simple,0.6299695372581482,0.0,1,0.2763870060443878,0.8535077571868896,0.32688117027282715,0.7837743759155273
subj07,lateral,0,O0,B:B,naturalistic,0.8073714971542358,0.0,1,0.19258545339107513,0.9017748236656189,0.64778733253479,0.8257256746292114
subj07,lateral,0,O1,A:E,simple,0.6330466866493225,0.0,1,0.2756921648979187,0.8546416163444519,0.33657705783843994,0.7765089869499207
subj07,lateral,0,O1,B:B,naturalistic,0.8101262450218201,0.0,1,0.1925112009048462,0.9030857086181641,0.6507778167724609,0.8132250905036926
subj07,lateral,0,O2,A:E,simple,0.6299252510070801,10000.0,1,0.2764187157154083,0.8534861207008362,0.3267824649810791,0.7837904095649719
subj07,lateral,0,O2,B:B,naturalistic,0.8074144124984741,10000.0,1,0.1925506889820099,0.901795506477356,0.6478536128997803,0.8257303237915039
subj07,lateral,0,O3,A:E,simple,0.6114483622281504,0.0001,4,0.2987911328414784,0.8436874703098568,0.14236470167842752,0.9466427973580092
subj07,lateral,0,O3,B:B,naturalistic,0.6195085440062199,0.0001,4,0.6817371537670119,0.78229793174997,-0.22437181847156107,1.3242640175062386
subj07,lateral,0,O4,A:E,simple,0.7920386881799332,0.004291934260128779,1,0.17225619569757888,0.9256948279729731,0.6272874807433679,0.7549106462572747
subj07,lateral,0,O4,B:B,naturalistic,0.8668122034898149,0.004291934260128779,1,0.1377925298738333,0.9302075181912335,0.7510087121520168,0.874722224669095
subj07,lateral,1,O0,A:H,simple,0.5280070900917053,0.0,1,0.3853253126144409,0.8135013580322266,0.01830291748046875,1.0305492877960205
subj07,lateral,1,O0,B:C,naturalistic,0.819518506526947,0.0,1,0.2637975513935089,0.8676972985267639,0.6688007712364197,0.9969106316566467
subj07,lateral,1,O1,A:H,simple,0.5259686708450317,0.0,1,0.3839167356491089,0.8122551441192627,0.021223366260528564,1.021241307258606
subj07,lateral,1,O1,B:C,naturalistic,0.8166393637657166,0.0,1,0.26231810450553894,0.8673037886619568,0.6643447875976562,0.9878610372543335
subj07,lateral,1,O2,A:H,simple,0.5280236601829529,10000.0,1,0.38530227541923523,0.8135104775428772,0.018361568450927734,1.0305392742156982
subj07,lateral,1,O2,B:C,naturalistic,0.8195311427116394,10000.0,1,0.263776570558548,0.8677059412002563,0.6688202619552612,0.9968962073326111
subj07,lateral,1,O3,A:H,simple,0.702388493353768,0.009102981779915217,6,0.3554776433626629,0.8859373283058939,0.2148266013243605,1.2605873606403617
subj07,lateral,1,O3,B:C,naturalistic,0.7401855044130145,0.009102981779915217,6,0.408526221113665,0.8008841366241269,0.4098647067550163,1.0243602684593316
subj07,lateral,1,O4,A:H,simple,0.8066210794807513,0.0001,2,0.20112847566809344,0.9289680843682083,0.5980942696607703,1.1821680923687137
subj07,lateral,1,O4,B:C,naturalistic,0.8514028001025137,0.0001,2,0.1981177872421342,0.8994718374785197,0.7237997243885179,0.8148118406662971
subj07,lateral,2,O0,A:L,simple,0.5878390073776245,0.0,1,0.46708944439888,0.7893528938293457,0.25351184606552124,1.0896320343017578
subj07,lateral,2,O0,B:D,naturalistic,0.8049567937850952,0.0,1,0.2887583076953888,0.8477910757064819,0.6350879669189453,0.9344390034675598
subj07,lateral,2,O1,A:L,simple,0.587873101234436,0.0,1,0.4672274589538574,0.7893872261047363,0.2536248564720154,1.0899862051010132
subj07,lateral,2,O1,B:D,naturalistic,0.8051994442939758,0.0,1,0.28829225897789,0.8479901552200317,0.6354100704193115,0.9338945150375366
subj07,lateral,2,O2,A:L,simple,0.5850293636322021,232.99518105153672,1,0.4713488221168518,0.7878214120864868,0.24512505531311035,1.0911556482315063
subj07,lateral,2,O2,B:D,naturalistic,0.7994507551193237,232.99518105153672,1,0.29404640197753906,0.8447158932685852,0.6268126964569092,0.9318444728851318
subj07,lateral,2,O3,A:L,simple,0.568304206698759,0.0001,5,0.6452685064989011,0.737145555000045,-0.1251853062629804,1.1714866827338044
subj07,lateral,2,O3,B:D,naturalistic,0.38892754809391805,0.0001,5,1.1089172318035194,0.6150884108530559,-0.4038808638547222,1.313122055718638
subj07,lateral,2,O4,A:L,simple,0.7068672906511136,0.0001,1,0.349180686616491,0.8432357329296098,0.4833778579125618,1.0886483455733695
subj07,lateral,2,O4,B:D,naturalistic,0.8435743961846851,0.0001,1,0.2405645724746198,0.8741393194484152,0.6976952880539461,0.942579738739197
subj07,lateral,3,O0,A:P,simple,0.6793148517608643,0.0,1,0.28214091062545776,0.849510669708252,0.41771548986434937,0.9112311601638794
subj07,lateral,3,O0,B:K,naturalistic,0.8155446648597717,0.0,1,0.28800588846206665,0.8451281785964966,0.6275717616081238,0.7977206110954285
subj07,lateral,3,O1,A:P,simple,0.6854949593544006,0.0,1,0.2763116657733917,0.8537161350250244,0.4270232319831848,0.9254298806190491
subj07,lateral,3,O1,B:K,naturalistic,0.8088407516479492,0.0,1,0.29752588272094727,0.8383834362030029,0.6211850643157959,0.8180725574493408
subj07,lateral,3,O2,A:P,simple,0.6793574690818787,10000.0,1,0.2820965051651001,0.8495354652404785,0.4178028106689453,0.9112364053726196
subj07,lateral,3,O2,B:K,naturalistic,0.8155465126037598,10000.0,1,0.28800520300865173,0.8451266288757324,0.6275804042816162,0.7977536916732788
subj07,lateral,3,O3,A:P,simple,0.5696067309324351,0.02811768697974228,6,0.41607678916098645,0.7849880178861649,0.13907412171078937,0.9646628221912784
subj07,lateral,3,O3,B:K,naturalistic,0.675858938010498,0.02811768697974228,6,0.5111367084261237,0.7600061086963676,0.324011077256543,1.0579086787460152
subj07,lateral,3,O4,A:P,simple,0.8104047218167191,0.013257113655901081,1,0.16990531717415244,0.9127701800945245,0.6466683021066568,0.9680403296899909
subj07,lateral,3,O4,B:K,naturalistic,0.8809992769263232,0.013257113655901081,1,0.19813292650529185,0.8983641086178855,0.7421584309936649,0.8263160341106273
subj07,lateral,4,O0,A:R,simple,0.5485684275627136,0.0,1,0.7870762348175049,0.7242227792739868,0.08808678388595581,1.282412052154541
subj07,lateral,4,O0,B:T,naturalistic,0.8233360052108765,0.0,1,0.2044854313135147,0.8923269510269165,0.6743374466896057,0.9193998575210571
subj07,lateral,4,O1,A:R,simple,0.5469653606414795,0.0,1,0.7875908017158508,0.7233898639678955,0.08701968193054199,1.2809593677520752
subj07,lateral,4,O1,B:T,naturalistic,0.8268411159515381,0.0,1,0.20189395546913147,0.8938878774642944,0.6799284815788269,0.9243803024291992
subj07,lateral,4,O2,A:R,simple,0.5485361814498901,10000.0,1,0.7870977520942688,0.724205493927002,0.0880364179611206,1.2823915481567383
subj07,lateral,4,O2,B:T,naturalistic,0.8233612775802612,10000.0,1,0.20446349680423737,0.8923397064208984,0.6743788123130798,0.9194286465644836
subj07,lateral,4,O3,A:R,simple,0.6204569035482466,0.019306977288832496,3,0.9143205251442587,0.7629054724085613,0.0788581952625137,1.4674232397217304
subj07,lateral,4,O3,B:T,naturalistic,0.7124922214232775,0.019306977288832496,3,0.9689184306690564,0.8308264464428234,-0.22721750480361935,1.6427322441091292
subj07,lateral,4,O4,A:R,simple,0.7300334083516458,0.02811768697974228,1,0.5526464987440546,0.8120373795699254,0.5006998171190584,1.2725275707165509
subj07,lateral,4,O4,B:T,naturalistic,0.894503427252092,0.02811768697974228,1,0.17107661520591969,0.9298215632619617,0.7200174189363098,1.118619999457766
subj07,lateral,5,O0,A:V,simple,0.8171148896217346,0.0,1,0.23726938664913177,0.918867826461792,0.6649109721183777,0.633232593536377
subj07,lateral,5,O0,B:W,naturalistic,0.8029725551605225,0.0,1,0.327273964881897,0.8594664931297302,0.547272801399231,0.6026463508605957
subj07,lateral,5,O1,A:V,simple,0.8158342242240906,0.0,1,0.24116599559783936,0.9175159335136414,0.6627973318099976,0.6294162273406982
subj07,lateral,5,O1,B:W,naturalistic,0.7913843989372253,0.0,1,0.3279667794704437,0.8503856658935547,0.5394600033760071,0.6242824196815491
subj07,lateral,5,O2,A:V,simple,0.8171204328536987,10000.0,1,0.23728248476982117,0.9188662767410278,0.6649185419082642,0.6332131028175354
subj07,lateral,5,O2,B:W,naturalistic,0.8029093742370605,10000.0,1,0.3273187577724457,0.8594217896461487,0.5471949577331543,0.6026638746261597
subj07,lateral,5,O3,A:V,simple,0.7026598499098102,0.013257113655901081,4,0.25017603813744993,0.8746464539403257,0.4512665088639851,0.7514292130760337
subj07,lateral,5,O3,B:W,naturalistic,0.6016812908593729,0.013257113655901081,4,0.635043082362158,0.6261338324942196,0.26331015634338617,0.7907142373734958
subj07,lateral,5,O4,A:V,simple,0.8564920127766956,0.0001,1,0.2080665609015887,0.9435072369671881,0.7140877274763602,0.6300227885799458
subj07,lateral,5,O4,B:W,naturalistic,0.8630740999289307,0.0001,1,0.2685237863252584,0.9000867107900867,0.6344693918055175,0.6195872801545242
subj07,parietal,0,O0,A:E,simple,0.8008436560630798,0.0,1,0.45317763090133667,0.7396908402442932,0.6264746189117432,0.721799910068512
subj07,parietal,0,O0,B:B,naturalistic,0.8027134537696838,0.0,1,0.3659347891807556,0.7974423170089722,0.6439883708953857,0.8404437899589539
subj07,parietal,0,O1,A:E,simple,0.8082950115203857,0.0,1,0.4718587398529053,0.7297381162643433,0.6067185401916504,0.7958922386169434
subj07,parietal,0,O1,B:B,naturalistic,0.7352352142333984,0.0,1,0.4977096617221832,0.7173426151275635,0.5382197499275208,0.8282033205032349
subj07,parietal,0,O2,A:E,simple,0.8057366013526917,24.420530945486497,1,0.46914395689964294,0.7288341522216797,0.6249860525131226,0.7473545074462891
subj07,parietal,0,O2,B:B,naturalistic,0.8067289590835571,24.420530945486497,1,0.36540859937667847,0.7972224950790405,0.6507973670959473,0.8284058570861816
subj07,parietal,0,O3,A:E,simple,0.6379242053541548,0.0001,3,1.7327739850334904,0.17473280336456906,0.030259915650725278,1.048406396054481
subj07,parietal,0,O3,B:B,naturalistic,0.3803736677617313,0.0001,3,2.7331231455540497,0.3318319769258449,-0.6071541442343165,1.6894901152418955
subj07,parietal,0,O4,A:E,simple,0.729427569590517,11.513953993264458,2,1.001903788756738,0.4149756054233956,0.4164908442298241,0.8322387443837905
subj07,parietal,0,O4,B:B,naturalistic,0.8002659093096319,11.513953993264458,2,0.9159954055092526,0.6114029044262717,0.6404180372194435,1.1497419404657254
subj07,parietal,1,O0,A:H,simple,0.7594605684280396,0.0,1,0.45754334330558777,0.7619031071662903,0.476590633392334,0.9569404125213623
subj07,parietal,1,O0,B:C,naturalistic,0.7228177785873413,0.0,1,0.47015050053596497,0.7323575019836426,0.515536904335022,0.6517478823661804
subj07,parietal,1,O1,A:H,simple,0.7565914392471313,0.0,1,0.4562617540359497,0.7967078685760498,0.3934468626976013,1.0983784198760986
subj07,parietal,1,O1,B:C,naturalistic,0.8008610606193542,0.0,1,0.38105666637420654,0.807210385799408,0.6103084087371826,0.6265304684638977
subj07,parietal,1,O2,A:H,simple,0.761839747428894,35.564803062231285,1,0.43755823373794556,0.7849895358085632,0.45272552967071533,1.016865849494934
subj07,parietal,1,O2,B:C,naturalistic,0.7197434902191162,35.564803062231285,1,0.4784451127052307,0.7287750840187073,0.5069921612739563,0.631009042263031
subj07,parietal,1,O3,A:H,simple,0.6012423738236201,7.9060432109076855,6,2.1478276624894614,0.6962762559444204,-1.6707403812644022,1.9740196799813352
subj07,parietal,1,O3,B:C,naturalistic,0.6284493872833935,7.9060432109076855,6,0.748428376966998,0.6262976004669932,0.3245191636990662,1.0013669335735675
subj07,parietal,1,O4,A:H,simple,0.7350361731404654,24.420530945486497,2,0.5271666425842431,0.8100324567934506,0.3355467604552367,1.2381903685877123
subj07,parietal,1,O4,B:C,naturalistic,0.6901829983256665,24.420530945486497,2,0.5348155657108843,0.6825394694123903,0.47363397487997416,0.7085324857770022
subj07,parietal,2,O0,A:L,simple,0.6986027956008911,0.0,1,0.7441003322601318,0.5783726572990417,0.46746164560317993,0.8587567806243896
subj07,parietal,2,O0,B:D,naturalistic,0.8208266496658325,0.0,1,0.44488590955734253,0.7706718444824219,0.6631780862808228,0.9677019119262695
subj07,parietal,2,O1,A:L,simple,0.7086520195007324,0.0,1,0.5817025899887085,0.6737017631530762,0.47114062309265137,0.8623194098472595
subj07,parietal,2,O1,B:D,naturalistic,0.7701310515403748,0.0,1,0.7464430332183838,0.6762403249740601,0.5324944257736206,1.1276203393936157
subj07,parietal,2,O2,A:L,simple,0.7129908800125122,35.564803062231285,1,0.6841440200805664,0.6144759654998779,0.4868776202201843,0.8629207611083984
subj07,parietal,2,O2,B:D,naturalistic,0.8297396898269653,35.564803062231285,1,0.45786020159721375,0.7706864476203918,0.6754239797592163,0.9983212947845459
subj07,parietal,2,O3,A:L,simple,0.7657654643354428,5.428675439323859,4,0.5405762083299845,0.7440815610681404,0.487297382277488,1.0510565573236068
subj07,parietal,2,O3,B:D,naturalistic,0.7573073951984131,5.428675439323859,4,2.0791907243572605,0.6272951731244126,-0.09662831355662971,1.8408395003966203
subj07,parietal,2,O4,A:L,simple,0.8377051450543196,75.43120063354607,5,0.3450968840996705,0.8096481565552989,0.7013408490136159,0.8346901549771136
subj07,parietal,2,O4,B:D,naturalistic,0.8852653698821675,75.43120063354607,5,0.5504758710913223,0.7934724803155234,0.7310291598380068,1.2178242401124793
subj07,parietal,3,O0,A:P,simple,0.7348688244819641,0.0,1,0.5819458961486816,0.734821081161499,0.418453574180603,1.0839743614196777
subj07,parietal,3,O0,B:K,naturalistic,0.8560400009155273,0.0,1,0.44881221652030945,0.7542017698287964,0.7060563564300537,0.6214141845703125
subj07,parietal,3,O1,A:P,simple,0.7309519648551941,0.0,1,0.7282464504241943,0.6920599937438965,0.4042209982872009,1.1472450494766235
subj07,parietal,3,O1,B:K,naturalistic,0.8902078866958618,0.0,1,0.23364803194999695,0.887551486492157,0.7836736440658569,0.7412787079811096
subj07,parietal,3,O2,A:P,simple,0.7349743843078613,10000.0,1,0.5818614363670349,0.7349309921264648,0.4185205101966858,1.0841946601867676
subj07,parietal,3,O2,B:K,naturalistic,0.8561681509017944,10000.0,1,0.44831085205078125,0.7545654773712158,0.7063051462173462,0.6215996742248535
subj07,parietal,3,O3,A:P,simple,0.7377859782337632,5.428675439323859,4,1.464858933398305,0.636525266766238,0.1503113603690338,1.569275726271877
subj07,parietal,3,O3,B:K,naturalistic,0.7968751173798563,5.428675439323859,4,0.9009078260696614,0.8155499656382728,0.45564420662184724,1.5678993515812476
subj07,parietal,3,O4,A:P,simple,0.8556217493310772,159.98587196060572,1,0.504205289051905,0.821868001460893,0.6128244182685647,1.2457457156568454
subj07,parietal,3,O4,B:K,naturalistic,0.7314204263910611,159.98587196060572,1,0.43522858555283117,0.7521521354416976,0.5332331400382093,0.7211452659867039
subj07,parietal,4,O0,A:R,simple,0.71109938621521,0.0,1,0.8057451844215393,0.4511941075325012,0.48702895641326904,0.5477405786514282
subj07,parietal,4,O0,B:T,naturalistic,0.8266874551773071,0.0,1,0.2836788594722748,0.8479829430580139,0.6834115982055664,0.7955050468444824
subj07,parietal,4,O1,A:R,simple,0.7447665929794312,0.0,1,0.6988828182220459,0.5490922331809998,0.538352370262146,0.5687158107757568
subj07,parietal,4,O1,B:T,naturalistic,0.7975053191184998,0.0,1,0.3002345561981201,0.8370789289474487,0.6355472803115845,0.8064916729927063
subj07,parietal,4,O2,A:R,simple,0.737534761428833,35.564803062231285,1,0.767786979675293,0.4863503873348236,0.5201573371887207,0.5521047711372375
subj07,parietal,4,O2,B:T,naturalistic,0.828140139579773,35.564803062231285,1,0.27719852328300476,0.8526291847229004,0.6855001449584961,0.7880144715309143
subj07,parietal,4,O3,A:R,simple,0.8669859771153161,0.0001,2,1.0053558418149022,0.4722596159347897,0.7476528810368636,0.9501560287040122
subj07,parietal,4,O3,B:T,naturalistic,0.4832605036249736,0.0001,2,0.831307032028597,0.5870484466601774,-0.007115497666273063,1.0064920361084775
subj07,parietal,4,O4,A:R,simple,0.7756764398778442,5.428675439323859,1,1.0660967820013938,0.2708038735724692,0.5562638697256856,0.6442091674870675
subj07,parietal,4,O4,B:T,naturalistic,0.8234988970608558,5.428675439323859,1,0.2850810482323366,0.846994965955258,0.6781501772990294,0.7971801112943436
subj07,parietal,5,O0,A:V,simple,0.8239012360572815,0.0,1,0.5157991647720337,0.7295357584953308,0.6729462146759033,0.5103976726531982
subj07,parietal,5,O0,B:W,naturalistic,0.798777163028717,0.0,1,0.4104097783565521,0.7998475432395935,0.6154570579528809,0.5758702754974365
subj07,parietal,5,O1,A:V,simple,0.8006751537322998,0.0,1,0.4874404966831207,0.7524508237838745,0.6380795240402222,0.520885169506073
subj07,parietal,5,O1,B:W,naturalistic,0.7877205014228821,0.0,1,0.3166462481021881,0.84264075756073,0.6110899448394775,0.6792709231376648
subj07,parietal,5,O2,A:V,simple,0.816277265548706,11.513953993264458,1,0.47666797041893005,0.7598580718040466,0.6627142429351807,0.5273667573928833
subj07,parietal,5,O2,B:W,naturalistic,0.7820319533348083,11.513953993264458,1,0.37347665429115295,0.8163750171661377,0.5984501838684082,0.6165130138397217
subj07,parietal,5,O3,A:V,simple,0.6211855002832376,2.559547922699533,4,0.5822537608816628,0.6463956523346978,0.30242961409543834,0.6373938842739623
subj07,parietal,5,O3,B:W,naturalistic,0.7787694622115787,2.559547922699533,4,0.5266368842637454,0.6984944148596656,0.5742923675637326,0.8190404963535368
subj07,parietal,5,O4,A:V,simple,0.846383794827479,16.768329368110066,2,0.4053194648870893,0.8294871399365028,0.6999551256725153,0.5239248707393998
subj07,parietal,5,O4,B:W,naturalistic,0.8532324363956922,16.768329368110066,2,0.3314297538039186,0.8572609003597033,0.6928067016208205,0.599722516342035
subj08,V1,0,O0,A:E,simple,0.9276495575904846,0.0,1,0.1437298208475113,0.928731381893158,0.7007761001586914,0.8495368361473083
subj08,V1,0,O0,B:B,naturalistic,-0.2354830801486969,0.0,1,0.48316943645477295,0.7660971283912659,-1.4655060768127441,1.0308126211166382
subj08,V1,0,O1,A:E,simple,0.9173700213432312,0.0,1,0.15851154923439026,0.9294003248214722,0.6670773029327393,0.7800799012184143
subj08,V1,0,O1,B:B,naturalistic,-0.24366651475429535,0.0,1,0.5461359024047852,0.7709785103797913,-1.6859042644500732,1.1458702087402344
subj08,V1,0,O2,A:E,simple,0.9363884329795837,11.513953993264458,1,0.11507495492696762,0.949894905090332,0.7578659057617188,0.8180792331695557
subj08,V1,0,O2,B:B,naturalistic,-0.09143839031457901,11.513953993264458,1,0.4436204135417938,0.8023515343666077,-1.2125000953674316,1.0979667901992798
subj08,V1,0,O3,A:E,simple,0.685826388786057,0.0001,1,0.40562619650418597,0.8088581557273559,0.16761238673707335,1.0535574875061091
subj08,V1,0,O3,B:B,naturalistic,0.40945251332830007,0.0001,1,0.6870095297645885,0.9011652056458741,-0.6736815718250302,1.6076411792774667
subj08,V1,0,O4,A:E,simple,0.9126597855474254,3.727593720314938,2,0.09806104150844766,0.9574949944755917,0.8294256564663343,0.8356025163114028
subj08,V1,0,O4,B:B,naturalistic,0.4468965825682189,3.727593720314938,2,0.26743026905802325,0.9171939114776849,0.10780435080237694,1.2468528523962144
subj08,V1,1,O0,A:H,simple,0.8374012112617493,0.0,1,0.566745936870575,0.6860354542732239,0.4695742726325989,0.8794018030166626
subj08,V1,1,O0,B:C,naturalistic,-0.029019111767411232,0.0,1,0.3965757191181183,0.8133416771888733,-0.6861175298690796,1.0543814897537231
subj08,V1,1,O1,A:H,simple,0.8322688937187195,0.0,1,0.5307974815368652,0.6963068246841431,0.46190786361694336,0.8213692903518677
subj08,V1,1,O1,B:C,naturalistic,-0.09015063941478729,0.0,1,0.47752097249031067,0.8023683428764343,-0.9236533641815186,1.1506726741790771
subj08,V1,1,O2,A:H,simple,0.3324691355228424,0.0001,1,0.8288826942443848,0.5296991467475891,0.10274791717529297,0.8605523109436035
subj08,V1,1,O2,B:C,naturalistic,0.2982121706008911,0.0001,1,0.4042160212993622,0.8810073733329773,-0.1725074052810669,1.3057305812835693
subj08,V1,1,O3,A:H,simple,0.21217574454840002,2.559547922699533,4,1.0665790653425884,0.47891140981732494,-0.09231706706519005,1.022910675913093
subj08,V1,1,O3,B:C,naturalistic,0.6376226484974485,2.559547922699533,4,0.3202169115165733,0.9293065940584448,0.272102592202051,1.3580578125259284
subj08,V1,1,O4,A:H,simple,0.867873064142344,3.727593720314938,2,0.50091994013184,0.7211002928525496,0.5263050870976596,0.8656878439832437
subj08,V1,1,O4,B:C,naturalistic,0.5404138002896617,3.727593720314938,2,0.2984585607705364,0.9154019992894511,0.2315630119362302,1.2847518728702108
subj08,V1,2,O0,A:L,simple,0.8235677480697632,0.0,1,0.42939940094947815,0.7911407351493835,0.589118480682373,1.0263068675994873
subj08,V1,2,O0,B:D,naturalistic,-0.07476355135440826,0.0,1,0.37071409821510315,0.7949524521827698,-0.7784891128540039,0.8465620875358582
subj08,V1,2,O1,A:L,simple,0.8319663405418396,0.0,1,0.414988249540329,0.7916984558105469,0.5838708877563477,0.9960873126983643
subj08,V1,2,O1,B:D,naturalistic,-0.05709099769592285,0.0,1,0.3664637804031372,0.7980059385299683,-0.766706109046936,0.8552532196044922
subj08,V1,2,O2,A:L,simple,0.8959181904792786,7.9060432109076855,1,0.29093286395072937,0.8600842952728271,0.741295576095581,1.03523588180542
subj08,V1,2,O2,B:D,naturalistic,-0.09746570140123367,7.9060432109076855,1,0.4249107837677002,0.7677662968635559,-1.0709254741668701,0.8876662254333496
subj08,V1,2,O3,A:L,simple,0.7625174139904056,0.0001,1,0.5620494680076716,0.7990510032563611,0.20157552398467327,1.246859014322321
subj08,V1,2,O3,B:D,naturalistic,-0.3294679529426295,0.0001,1,0.8404046822228655,0.807084126677931,-1.752148390801354,1.5083611948999407
subj08,V1,2,O4,A:L,simple,0.8953861874717979,232.99518105153672,5,0.26261873953539844,0.8734244676771253,0.7592717726480012,1.0330774863547665
subj08,V1,2,O4,B:D,naturalistic,-0.008774518704648267,232.99518105153672,5,0.31527247709300277,0.8278697545862345,-0.5295046033321453,0.8531856229752525
subj08,V1,3,O0,A:P,simple,0.7225661277770996,0.0,1,0.24520906805992126,0.8701199889183044,0.5119544863700867,0.9182637929916382
subj08,V1,3,O0,B:K,naturalistic,0.4543658196926117,0.0,1,0.22903357446193695,0.8990599513053894,-0.0009477138519287109,0.7058182954788208
subj08,V1,3,O1,A:P,simple,0.7290345430374146,0.0,1,0.24104340374469757,0.8715915083885193,0.515272855758667,0.8983334302902222
subj08,V1,3,O1,B:K,naturalistic,0.43830177187919617,0.0,1,0.2240421026945114,0.9018529057502747,-0.0031489133834838867,0.708512008190155
subj08,V1,3,O2,A:P,simple,0.8058109879493713,7.9060432109076855,1,0.17501938343048096,0.908298134803772,0.6429666876792908,0.9132851362228394
subj08,V1,3,O2,B:K,naturalistic,0.26088088750839233,7.9060432109076855,1,0.32803425192832947,0.8231177926063538,-0.7241647243499756,0.74857097864151
subj08,V1,3,O3,A:P,simple,0.8348072438796758,2.559547922699533,4,0.43709109378090133,0.8278019727763345,0.20438398408186453,1.1775835915384483
subj08,V1,3,O3,B:K,naturalistic,0.5136051869326594,2.559547922699533,4,0.44129894882677645,0.7550033979606509,-0.4067831180835475,0.6485654123582335
subj08,V1,3,O4,A:P,simple,0.8832808097946447,2.559547922699533,2,0.23674805937311882,0.8977426977765408,0.5559114598180217,1.1043582378310652
subj08,V1,3,O4,B:K,naturalistic,0.5010949800334089,2.559547922699533,2,0.3199068584787701,0.8445463830910865,-0.13226370453768554,0.6624326481641405
subj08,V1,4,O0,A:R,simple,0.9306527972221375,0.0,1,0.17209243774414062,0.9516829252243042,0.6418246626853943,0.6727690696716309
subj08,V1,4,O0,B:T,naturalistic,0.27575257420539856,0.0,1,0.3124028146266937,0.8850650191307068,-0.10204207897186279,0.5756415724754333
subj08,V1,4,O1,A:R,simple,0.9319971799850464,0.0,1,0.16911490261554718,0.951961100101471,0.6456661820411682,0.6774709224700928
subj08,V1,4,O1,B:T,naturalistic,0.2739427387714386,0.0,1,0.3247118890285492,0.8833649158477783,-0.09327936172485352,0.5592578053474426
subj08,V1,4,O2,A:R,simple,0.9442172646522522,5.428675439323859,1,0.15301255881786346,0.9693114161491394,0.7182907462120056,0.6650462746620178
subj08,V1,4,O2,B:T,naturalistic,0.7567282319068909,5.428675439323859,1,0.20658470690250397,0.960284411907196,0.5711393356323242,0.6014935374259949
subj08,V1,4,O3,A:R,simple,0.8795878357370231,2.559547922699533,7,0.17988676699183362,0.9170790345276667,0.768173333081066,0.7724387952382247
subj08,V1,4,O3,B:T,naturalistic,0.32354403445656765,2.559547922699533,7,0.515152443823125,0.7322970078472828,-2.4900214103214493,0.9590377399524043
subj08,V1,4,O4,A:R,simple,0.9402053132941729,7.9060432109076855,2,0.12581621416395192,0.9629979151683143,0.8749721186154832,0.7323872511808425
subj08,V1,4,O4,B:T,naturalistic,0.2907458848019953,7.9060432109076855,2,0.41091871126466956,0.7804510546946788,-1.8168438694813527,0.9219521762627163
subj08,V1,5,O0,A:V,simple,0.7844756841659546,0.0,1,0.6334772109985352,0.6430923342704773,0.44056403636932373,0.8599910736083984
subj08,V1,5,O0,B:W,naturalistic,-0.06581844389438629,0.0,1,0.297619104385376,0.8390023112297058,-0.7690294981002808,0.7997081875801086
subj08,V1,5,O1,A:V,simple,0.7832571864128113,0.0,1,0.6176490187644958,0.6397314071655273,0.41505128145217896,0.8037601709365845
subj08,V1,5,O1,B:W,naturalistic,-0.11042819172143936,0.0,1,0.323393315076828,0.8232975006103516,-0.8971354961395264,0.7884829640388489
subj08,V1,5,O2,A:V,simple,0.785860002040863,5.428675439323859,1,0.565863311290741,0.674367368221283,0.4678887724876404,0.8180148005485535
subj08,V1,5,O2,B:W,naturalistic,-0.006828376092016697,5.428675439323859,1,0.27373695373535156,0.8550661206245422,-0.5895061492919922,0.7852455973625183
subj08,V1,5,O3,A:V,simple,0.9142313279358477,1.2067926406393288,5,0.2528343494848589,0.9040229278823991,0.8282552742576619,1.1687714814045929
subj08,V1,5,O3,B:W,naturalistic,-0.04481118032369304,1.2067926406393288,5,0.6138669367428756,0.7056344394408214,-3.045548842049773,1.0399798924035666
subj08,V1,5,O4,A:V,simple,0.970917033015385,2.559547922699533,2,0.10920925053192274,0.9440781730370151,0.921361828948117,0.9662782482348653
subj08,V1,5,O4,B:W,naturalistic,-0.30916395059618756,2.559547922699533,2,0.6054266325739055,0.6508865704191912,-2.5585233613722616,0.8214149921831044
subj08,V2,0,O0,A:E,simple,0.7382198572158813,0.0,1,0.2992088794708252,0.8375095129013062,0.5440037846565247,0.8123873472213745
subj08,V2,0,O0,B:B,naturalistic,0.4218907952308655,0.0,1,0.5142867565155029,0.712983250617981,-0.0177762508392334,0.8634219765663147
