subject,roi,fold,identity,split_id,SPLIT_HALF_COS2
subj04,lateral,5,B:T,31,0.17302649593612082
subj04,lateral,5,B:T,32,0.40226664238473925
subj04,lateral,5,B:T,33,0.42616617808333995
subj04,lateral,5,B:T,34,0.04097352055970137
subj05,lateral,0,A:H,0,0.20532910380444888
subj05,lateral,0,A:H,1,0.21900691546434461
subj05,lateral,0,A:H,2,0.2757415276563523
subj05,lateral,0,A:H,3,0.2870795092577839
subj05,lateral,0,A:H,4,0.22295645522071694
subj05,lateral,0,A:H,5,0.1684649354891642
subj05,lateral,0,A:H,6,0.24561190565985747
subj05,lateral,0,A:H,7,0.3488739124312761
subj05,lateral,0,A:H,8,0.3802717667944297
subj05,lateral,0,A:H,9,0.19563180968419763
subj05,lateral,0,A:H,10,0.37033918035573754
subj05,lateral,0,A:H,11,0.2921807973591548
subj05,lateral,0,A:H,12,0.16468201271148733
subj05,lateral,0,A:H,13,0.17479384108791735
subj05,lateral,0,A:H,14,0.11070512496624876
subj05,lateral,0,A:H,15,0.10776531249164978
subj05,lateral,0,A:H,16,0.3348776189824436
subj05,lateral,0,A:H,17,0.39958512005755564
subj05,lateral,0,A:H,18,0.415611419826955
subj05,lateral,0,A:H,19,0.2679619500979832
subj05,lateral,0,A:H,20,0.42186969534527424
subj05,lateral,0,A:H,21,0.31890940672687235
subj05,lateral,0,A:H,22,0.38745365512010904
subj05,lateral,0,A:H,23,0.38886632003472166
subj05,lateral,0,A:H,24,0.22131863791414563
subj05,lateral,0,A:H,25,0.13489930442974343
subj05,lateral,0,A:H,26,0.3069780955252061
subj05,lateral,0,A:H,27,0.3210063486287448
subj05,lateral,0,A:H,28,0.3189320272212701
subj05,lateral,0,A:H,29,0.4424544184305213
subj05,lateral,0,A:H,30,0.34719519054230324
subj05,lateral,0,A:H,31,0.25501769253747547
subj05,lateral,0,A:H,32,0.25847418045308057
subj05,lateral,0,A:H,33,0.26532257949412696
subj05,lateral,0,A:H,34,0.10868634204064133
subj05,lateral,0,A:L,0,0.23922601431076532
subj05,lateral,0,A:L,1,0.3365914946626681
subj05,lateral,0,A:L,2,0.14818410186828798
subj05,lateral,0,A:L,3,0.2235520926609097
subj05,lateral,0,A:L,4,0.2515712947417098
subj05,lateral,0,A:L,5,0.2732675353769163
subj05,lateral,0,A:L,6,0.26443357735399103
subj05,lateral,0,A:L,7,0.343124294534045
subj05,lateral,0,A:L,8,0.22111562826074327
subj05,lateral,0,A:L,9,0.19483748414744578
subj05,lateral,0,A:L,10,0.4021702417888001
subj05,lateral,0,A:L,11,0.4814775667444601
subj05,lateral,0,A:L,12,0.12878929813425272
subj05,lateral,0,A:L,13,0.21880850239423222
subj05,lateral,0,A:L,14,0.2520777431082745
subj05,lateral,0,A:L,15,0.31978859150501837
subj05,lateral,0,A:L,16,0.4098352341066324
subj05,lateral,0,A:L,17,0.40253825361103546
subj05,lateral,0,A:L,18,0.27325371087312283
subj05,lateral,0,A:L,19,0.2486659359137063
subj05,lateral,0,A:L,20,0.3834578251421541
subj05,lateral,0,A:L,21,0.47477968569201084
subj05,lateral,0,A:L,22,0.16891267117345202
subj05,lateral,0,A:L,23,0.29094280362319225
subj05,lateral,0,A:L,24,0.24988041281236545
subj05,lateral,0,A:L,25,0.24740765265868706
subj05,lateral,0,A:L,26,0.34349965666138116
subj05,lateral,0,A:L,27,0.2496169866536566
subj05,lateral,0,A:L,28,0.3210290444580099
subj05,lateral,0,A:L,29,0.3151096880176646
subj05,lateral,0,A:L,30,0.24202811167310573
subj05,lateral,0,A:L,31,0.15689394617552335
subj05,lateral,0,A:L,32,0.2972166913834706
subj05,lateral,0,A:L,33,0.36090544139348785
subj05,lateral,0,A:L,34,0.1535620868805377
subj05,lateral,0,A:P,0,0.0017052442356639452
subj05,lateral,0,A:P,1,0.044198127631978563
subj05,lateral,0,A:P,2,0.14342339896466638
subj05,lateral,0,A:P,3,0.14520395049867738
subj05,lateral,0,A:P,4,0.08677880220582185
subj05,lateral,0,A:P,5,0.0018290413186343448
subj05,lateral,0,A:P,6,0.09607279644585937
subj05,lateral,0,A:P,7,0.09373834816356319
subj05,lateral,0,A:P,8,0.07956409932043146
subj05,lateral,0,A:P,9,0.11051358560640913
subj05,lateral,0,A:P,10,0.13347169460184494
subj05,lateral,0,A:P,11,0.05762064056418416
subj05,lateral,0,A:P,12,0.04414953485900618
subj05,lateral,0,A:P,13,0.02222660431829147
subj05,lateral,0,A:P,14,0.017029086450049382
subj05,lateral,0,A:P,15,0.0237557113654082
subj05,lateral,0,A:P,16,0.009879990084716033
subj05,lateral,0,A:P,17,0.009431123938541518
subj05,lateral,0,A:P,18,0.02863356020778637
subj05,lateral,0,A:P,19,0.12382829125939473
subj05,lateral,0,A:P,20,0.14816151876586406
subj05,lateral,0,A:P,21,0.14517386770844373
subj05,lateral,0,A:P,22,0.1265498740201206
subj05,lateral,0,A:P,23,0.1667173771582676
subj05,lateral,0,A:P,24,0.14343167631856626
subj05,lateral,0,A:P,25,0.040147003034250575
subj05,lateral,0,A:P,26,0.048326340393080994
subj05,lateral,0,A:P,27,0.07315109722896222
subj05,lateral,0,A:P,28,0.12151615915147002
subj05,lateral,0,A:P,29,0.2223891791114835
subj05,lateral,0,A:P,30,0.18613848853285084
subj05,lateral,0,A:P,31,0.1017350572464888
subj05,lateral,0,A:P,32,0.10498970085066907
subj05,lateral,0,A:P,33,0.10669065990825663
subj05,lateral,0,A:P,34,0.005033533076068224
subj05,lateral,0,A:R,0,0.05464472327824613
subj05,lateral,0,A:R,1,0.34047777765615944
subj05,lateral,0,A:R,2,0.1762796403988195
subj05,lateral,0,A:R,3,0.2793268961969426
subj05,lateral,0,A:R,4,0.1495277778480624
subj05,lateral,0,A:R,5,0.2794513254067014
subj05,lateral,0,A:R,6,0.24823643175250953
subj05,lateral,0,A:R,7,0.13695355172332666
subj05,lateral,0,A:R,8,0.16052710418363525
subj05,lateral,0,A:R,9,0.360729451828503
subj05,lateral,0,A:R,10,0.2868524013112689
subj05,lateral,0,A:R,11,0.3681491390825808
subj05,lateral,0,A:R,12,0.37465224978636835
subj05,lateral,0,A:R,13,0.31108533836890606
subj05,lateral,0,A:R,14,0.3330028819321422
subj05,lateral,0,A:R,15,0.3976229623610344
subj05,lateral,0,A:R,16,0.3239367671493393
subj05,lateral,0,A:R,17,0.2876461821295386
subj05,lateral,0,A:R,18,0.1998319289219688
subj05,lateral,0,A:R,19,0.2855285123720953
subj05,lateral,0,A:R,20,0.345170331957174
subj05,lateral,0,A:R,21,0.27899444330641276
subj05,lateral,0,A:R,22,0.40330340170868817
subj05,lateral,0,A:R,23,0.21001992860909313
subj05,lateral,0,A:R,24,0.3481587054640504
subj05,lateral,0,A:R,25,0.40122831377958
subj05,lateral,0,A:R,26,0.18188482694957298
subj05,lateral,0,A:R,27,0.30398010704275913
subj05,lateral,0,A:R,28,0.3646404657223332
subj05,lateral,0,A:R,29,0.3882429827967545
subj05,lateral,0,A:R,30,0.23853293850473073
subj05,lateral,0,A:R,31,0.12215908123000167
subj05,lateral,0,A:R,32,0.15245307604018482
subj05,lateral,0,A:R,33,0.12442136290235939
subj05,lateral,0,A:R,34,0.24826036845233337
subj05,lateral,0,A:V,0,0.05870097838645757
subj05,lateral,0,A:V,1,0.1502609214015864
subj05,lateral,0,A:V,2,0.3120044313363897
subj05,lateral,0,A:V,3,0.19579564354904022
subj05,lateral,0,A:V,4,0.15652671116580757
subj05,lateral,0,A:V,5,0.06588776122799071
subj05,lateral,0,A:V,6,0.2252806770220719
subj05,lateral,0,A:V,7,0.040571499649577764
subj05,lateral,0,A:V,8,0.1419746600483349
subj05,lateral,0,A:V,9,0.1242898939433473
subj05,lateral,0,A:V,10,0.26902013690803933
subj05,lateral,0,A:V,11,0.14888088052627577
subj05,lateral,0,A:V,12,0.2643087556345179
subj05,lateral,0,A:V,13,0.13636790658411044
subj05,lateral,0,A:V,14,0.1039936801671617
subj05,lateral,0,A:V,15,0.1301858759636162
subj05,lateral,0,A:V,16,0.28427175093761015
subj05,lateral,0,A:V,17,0.0964510644500702
subj05,lateral,0,A:V,18,0.2606520371405316
subj05,lateral,0,A:V,19,0.13093294319872512
subj05,lateral,0,A:V,20,0.4109021431466653
subj05,lateral,0,A:V,21,0.22572415867227297
subj05,lateral,0,A:V,22,0.30568632389080325
subj05,lateral,0,A:V,23,0.1497811466744366
subj05,lateral,0,A:V,24,0.17981332411629508
subj05,lateral,0,A:V,25,0.12973251063396704
subj05,lateral,0,A:V,26,0.16176925387124827
subj05,lateral,0,A:V,27,0.28673834963756234
subj05,lateral,0,A:V,28,0.16513076778546976
subj05,lateral,0,A:V,29,0.2716997154746265
subj05,lateral,0,A:V,30,0.12078271197858623
subj05,lateral,0,A:V,31,0.17849012367939684
subj05,lateral,0,A:V,32,0.04864714118874108
subj05,lateral,0,A:V,33,0.24716866359298953
subj05,lateral,0,A:V,34,0.0694226640675073
subj05,lateral,0,B:C,0,0.1348006184222035
subj05,lateral,0,B:C,1,0.1634460993830514
subj05,lateral,0,B:C,2,0.1958318584754559
subj05,lateral,0,B:C,3,0.376628266616959
subj05,lateral,0,B:C,4,0.07127622482716232
subj05,lateral,0,B:C,5,0.28949496960574683
subj05,lateral,0,B:C,6,0.34974591684698203
subj05,lateral,0,B:C,7,0.34335825635225475
subj05,lateral,0,B:C,8,0.09122486230320978
subj05,lateral,0,B:C,9,0.38504299337994596
subj05,lateral,0,B:C,10,0.435405965391054
subj05,lateral,0,B:C,11,0.1529403114209721
subj05,lateral,0,B:C,12,0.17645511185891288
subj05,lateral,0,B:C,13,0.24432263080703456
subj05,lateral,0,B:C,14,0.18323272759127127
subj05,lateral,0,B:C,15,0.24396181936172404
subj05,lateral,0,B:C,16,0.26779420308356294
subj05,lateral,0,B:C,17,0.42000067320400547
subj05,lateral,0,B:C,18,0.17632933446241006
subj05,lateral,0,B:C,19,0.24309523644622424
subj05,lateral,0,B:C,20,0.43987033648804813
subj05,lateral,0,B:C,21,0.22725307087597468
subj05,lateral,0,B:C,22,0.15939855071190107
subj05,lateral,0,B:C,23,0.31926435754589405
subj05,lateral,0,B:C,24,0.39173780691246773
subj05,lateral,0,B:C,25,0.3570304071982816
subj05,lateral,0,B:C,26,0.33503742969797073
subj05,lateral,0,B:C,27,0.22863817663941835
subj05,lateral,0,B:C,28,0.11790963973749373
subj05,lateral,0,B:C,29,0.3293274219092168
subj05,lateral,0,B:C,30,0.20353670305772867
subj05,lateral,0,B:C,31,0.11674273780791197
subj05,lateral,0,B:C,32,0.3868050269240118
subj05,lateral,0,B:C,33,0.2845950454332457
subj05,lateral,0,B:C,34,0.13078999604552746
subj05,lateral,0,B:D,0,0.0002627306030417718
subj05,lateral,0,B:D,1,0.1890061919515102
subj05,lateral,0,B:D,2,0.11779770470363435
subj05,lateral,0,B:D,3,0.0010121481848430482
subj05,lateral,0,B:D,4,0.031331251134317374
subj05,lateral,0,B:D,5,0.2181049984175742
subj05,lateral,0,B:D,6,0.16113273229499622
subj05,lateral,0,B:D,7,0.0015454600921662133
subj05,lateral,0,B:D,8,0.000858517312751691
subj05,lateral,0,B:D,9,0.013848829832837502
subj05,lateral,0,B:D,10,0.2973024637221031
subj05,lateral,0,B:D,11,0.0574296836862495
subj05,lateral,0,B:D,12,0.27223358166293604
subj05,lateral,0,B:D,13,0.22573303865942637
subj05,lateral,0,B:D,14,0.03692081090984637
subj05,lateral,0,B:D,15,0.2645193466917131
subj05,lateral,0,B:D,16,0.08182435571872458
subj05,lateral,0,B:D,17,0.03397773804283128
subj05,lateral,0,B:D,18,0.04168040610161758
subj05,lateral,0,B:D,19,0.0030830427366253695
subj05,lateral,0,B:D,20,0.34718831129841937
subj05,lateral,0,B:D,21,0.17533667097839678
subj05,lateral,0,B:D,22,0.14437658286987906
subj05,lateral,0,B:D,23,0.25345742998776505
subj05,lateral,0,B:D,24,0.0015982393199472887
subj05,lateral,0,B:D,25,0.01831082665647677
subj05,lateral,0,B:D,26,0.20715047984360324
subj05,lateral,0,B:D,27,0.25772630269458713
subj05,lateral,0,B:D,28,0.09179620556982203
subj05,lateral,0,B:D,29,0.4096379321630538
subj05,lateral,0,B:D,30,0.004556838956203036
subj05,lateral,0,B:D,31,0.00039385298520178586
subj05,lateral,0,B:D,32,0.0017195516930441908
subj05,lateral,0,B:D,33,0.0738071496707929
subj05,lateral,0,B:D,34,0.16938193448386044
subj05,lateral,0,B:K,0,0.06573931661884223
subj05,lateral,0,B:K,1,0.11629281339592577
subj05,lateral,0,B:K,2,0.004611005560551506
subj05,lateral,0,B:K,3,0.00034182594533773927
subj05,lateral,0,B:K,4,0.0930837146157077
subj05,lateral,0,B:K,5,0.14056007377636787
subj05,lateral,0,B:K,6,0.29891759081421315
subj05,lateral,0,B:K,7,0.23905081647501097
subj05,lateral,0,B:K,8,0.05951187833180545
subj05,lateral,0,B:K,9,0.19513719384127926
subj05,lateral,0,B:K,10,0.28975927798891915
subj05,lateral,0,B:K,11,0.21958048426010285
subj05,lateral,0,B:K,12,0.11900288604940633
subj05,lateral,0,B:K,13,0.37520807104869003
subj05,lateral,0,B:K,14,0.2761199887273242
subj05,lateral,0,B:K,15,0.23839609116051722
subj05,lateral,0,B:K,16,0.22390588792206598
subj05,lateral,0,B:K,17,0.1645546745096652
subj05,lateral,0,B:K,18,0.13494530300605365
subj05,lateral,0,B:K,19,0.1538876610151464
subj05,lateral,0,B:K,20,0.21515933570482138
subj05,lateral,0,B:K,21,0.40450047021581764
subj05,lateral,0,B:K,22,0.023285485325653995
subj05,lateral,0,B:K,23,0.3361581402060995
subj05,lateral,0,B:K,24,0.22817434035025194
subj05,lateral,0,B:K,25,0.023934927538476272
subj05,lateral,0,B:K,26,0.08801797867089428
subj05,lateral,0,B:K,27,0.009839388370843903
subj05,lateral,0,B:K,28,0.2204527343424776
subj05,lateral,0,B:K,29,0.04273683055112395
subj05,lateral,0,B:K,30,0.05102251854468535
subj05,lateral,0,B:K,31,0.11435599200507958
subj05,lateral,0,B:K,32,0.06382063807393874
subj05,lateral,0,B:K,33,0.15212454612604362
subj05,lateral,0,B:K,34,0.297407138586901
subj05,lateral,0,B:T,0,0.19255494396334438
subj05,lateral,0,B:T,1,0.17580946730704478
subj05,lateral,0,B:T,2,0.12653219903275773
subj05,lateral,0,B:T,3,0.3285653422447756
subj05,lateral,0,B:T,4,0.24664945533423863
subj05,lateral,0,B:T,5,0.16221936348745755
subj05,lateral,0,B:T,6,0.12033123545470312
subj05,lateral,0,B:T,7,0.1779055469874095
subj05,lateral,0,B:T,8,0.1517965370875353
subj05,lateral,0,B:T,9,0.18844263756882887
subj05,lateral,0,B:T,10,0.3520333991350209
subj05,lateral,0,B:T,11,0.3443972152675057
subj05,lateral,0,B:T,12,0.07252987054866623
subj05,lateral,0,B:T,13,0.08484238770465902
subj05,lateral,0,B:T,14,0.03524539683900778
subj05,lateral,0,B:T,15,0.019514663167280753
subj05,lateral,0,B:T,16,0.19837905597617847
subj05,lateral,0,B:T,17,0.3970934474550617
subj05,lateral,0,B:T,18,0.16248245478592813
subj05,lateral,0,B:T,19,0.06050927510885874
subj05,lateral,0,B:T,20,0.19560011118830362
subj05,lateral,0,B:T,21,0.07155631421113441
subj05,lateral,0,B:T,22,0.31265859702982624
subj05,lateral,0,B:T,23,0.16531198457066273
subj05,lateral,0,B:T,24,0.12465243375095236
subj05,lateral,0,B:T,25,0.16602724361737575
subj05,lateral,0,B:T,26,0.2555797340617577
subj05,lateral,0,B:T,27,0.12456346840954045
subj05,lateral,0,B:T,28,0.4111158690418011
subj05,lateral,0,B:T,29,0.264301784540187
subj05,lateral,0,B:T,30,0.10770355261808404
subj05,lateral,0,B:T,31,0.332445782547132
subj05,lateral,0,B:T,32,0.23071412942910993
subj05,lateral,0,B:T,33,0.1250445263961154
subj05,lateral,0,B:T,34,0.06881271768711951
subj05,lateral,0,B:W,0,0.16265520179693688
subj05,lateral,0,B:W,1,0.2093279267269602
subj05,lateral,0,B:W,2,0.3320042785878285
subj05,lateral,0,B:W,3,0.25418355798971015
subj05,lateral,0,B:W,4,0.2883080846737257
subj05,lateral,0,B:W,5,0.36455220650354775
subj05,lateral,0,B:W,6,0.42306112316588707
subj05,lateral,0,B:W,7,0.31685535726999164
subj05,lateral,0,B:W,8,0.321096340307609
subj05,lateral,0,B:W,9,0.39809248670975006
subj05,lateral,0,B:W,10,0.45157417244839954
subj05,lateral,0,B:W,11,0.43262585747978133
subj05,lateral,0,B:W,12,0.2989361057986962
subj05,lateral,0,B:W,13,0.3399270984600074
subj05,lateral,0,B:W,14,0.15303636560132675
subj05,lateral,0,B:W,15,0.06261060379717809
subj05,lateral,0,B:W,16,0.19211029936307294
subj05,lateral,0,B:W,17,0.23536574799212207
subj05,lateral,0,B:W,18,0.23984224816966315
subj05,lateral,0,B:W,19,0.14899135750653375
subj05,lateral,0,B:W,20,0.28627475338082675
subj05,lateral,0,B:W,21,0.2740705818900779
subj05,lateral,0,B:W,22,0.3988308651538493
subj05,lateral,0,B:W,23,0.45106621868948726
subj05,lateral,0,B:W,24,0.34223343938732453
subj05,lateral,0,B:W,25,0.19856034641917966
subj05,lateral,0,B:W,26,0.3570401048600872
subj05,lateral,0,B:W,27,0.30815473100674473
subj05,lateral,0,B:W,28,0.37130988662105696
subj05,lateral,0,B:W,29,0.37984649688848565
subj05,lateral,0,B:W,30,0.27719599098415904
subj05,lateral,0,B:W,31,0.3423692902489837
subj05,lateral,0,B:W,32,0.33141245147226966
subj05,lateral,0,B:W,33,0.36718837098113605
subj05,lateral,0,B:W,34,0.2564798881455143
subj05,lateral,1,A:E,0,0.3160018846117438
subj05,lateral,1,A:E,1,0.3516136371820132
subj05,lateral,1,A:E,2,0.3695392850172698
subj05,lateral,1,A:E,3,0.05529747504494134
subj05,lateral,1,A:E,4,0.056653437542795476
subj05,lateral,1,A:E,5,0.33910993019251495
subj05,lateral,1,A:E,6,0.44366149094080615
subj05,lateral,1,A:E,7,0.13054610451194132
subj05,lateral,1,A:E,8,0.1319687652655899
subj05,lateral,1,A:E,9,0.3326548795079607
subj05,lateral,1,A:E,10,0.09235061553832563
subj05,lateral,1,A:E,11,0.0946004488202279
subj05,lateral,1,A:E,12,0.1504006832916625
subj05,lateral,1,A:E,13,0.1682663348610555
subj05,lateral,1,A:E,14,0.0014922819103766129
subj05,lateral,1,A:E,15,0.354549356381916
subj05,lateral,1,A:E,16,0.2298180530721452
subj05,lateral,1,A:E,17,0.27112164899756525
subj05,lateral,1,A:E,18,0.33896628361637604
subj05,lateral,1,A:E,19,0.3140989336330786
subj05,lateral,1,A:E,20,0.37054275931785086
subj05,lateral,1,A:E,21,0.46531916088867664
subj05,lateral,1,A:E,22,0.2780953385932055
subj05,lateral,1,A:E,23,0.3754409782434778
subj05,lateral,1,A:E,24,0.06302201384269918
subj05,lateral,1,A:E,25,0.17249961891122617
subj05,lateral,1,A:E,26,0.3402962816654638
subj05,lateral,1,A:E,27,0.4136829866349974
subj05,lateral,1,A:E,28,0.3181953517532194
subj05,lateral,1,A:E,29,0.41460467805752876
subj05,lateral,1,A:E,30,0.13591074486959553
subj05,lateral,1,A:E,31,0.2917744356752371
subj05,lateral,1,A:E,32,0.384879892138081
subj05,lateral,1,A:E,33,0.12582489785737472
subj05,lateral,1,A:E,34,0.14924381297377018
subj05,lateral,1,A:L,0,0.1505700626444516
subj05,lateral,1,A:L,1,0.2936390553688526
subj05,lateral,1,A:L,2,0.10973196320081628
subj05,lateral,1,A:L,3,0.16638237770126918
subj05,lateral,1,A:L,4,0.18617792534919195
subj05,lateral,1,A:L,5,0.2090593820719187
subj05,lateral,1,A:L,6,0.22128830485685297
subj05,lateral,1,A:L,7,0.2565450972207153
subj05,lateral,1,A:L,8,0.16401071239557863
subj05,lateral,1,A:L,9,0.1385678146754045
subj05,lateral,1,A:L,10,0.3561458386353664
subj05,lateral,1,A:L,11,0.4484409098387604
subj05,lateral,1,A:L,12,0.07610072479010466
subj05,lateral,1,A:L,13,0.15866474530902455
subj05,lateral,1,A:L,14,0.19523241963595722
subj05,lateral,1,A:L,15,0.24152778269670228
subj05,lateral,1,A:L,16,0.3930511321080747
subj05,lateral,1,A:L,17,0.31131566535332467
subj05,lateral,1,A:L,18,0.19094460782872125
subj05,lateral,1,A:L,19,0.2131422760849882
subj05,lateral,1,A:L,20,0.36005354749310575
subj05,lateral,1,A:L,21,0.4313925836984589
subj05,lateral,1,A:L,22,0.13247302949459222
subj05,lateral,1,A:L,23,0.24372734075040475
subj05,lateral,1,A:L,24,0.19721956053794215
subj05,lateral,1,A:L,25,0.20354966711568828
subj05,lateral,1,A:L,26,0.28445358095225576
subj05,lateral,1,A:L,27,0.1993064479275193
subj05,lateral,1,A:L,28,0.2769884640132414
subj05,lateral,1,A:L,29,0.28641944767470157
subj05,lateral,1,A:L,30,0.18944938496232167
subj05,lateral,1,A:L,31,0.10195213380866334
subj05,lateral,1,A:L,32,0.22391693991432515
subj05,lateral,1,A:L,33,0.32246598436880825
subj05,lateral,1,A:L,34,0.09828281700611766
subj05,lateral,1,A:P,0,0.002153162195129082
subj05,lateral,1,A:P,1,0.08528198823926224
subj05,lateral,1,A:P,2,0.18756212370768194
subj05,lateral,1,A:P,3,0.20609898163650642
subj05,lateral,1,A:P,4,0.13418891638568814
subj05,lateral,1,A:P,5,0.0168197907096118
subj05,lateral,1,A:P,6,0.14022670049633962
subj05,lateral,1,A:P,7,0.1545932137044436
subj05,lateral,1,A:P,8,0.14130242614863256
subj05,lateral,1,A:P,9,0.14405068178026056
subj05,lateral,1,A:P,10,0.1825448116821904
subj05,lateral,1,A:P,11,0.08972987948109346
subj05,lateral,1,A:P,12,0.06010480386397802
subj05,lateral,1,A:P,13,0.03179339181461454
subj05,lateral,1,A:P,14,0.030082807131659863
subj05,lateral,1,A:P,15,0.012972441721897881
subj05,lateral,1,A:P,16,0.022087854605055603
subj05,lateral,1,A:P,17,0.022566480651973857
subj05,lateral,1,A:P,18,0.05513668436089526
subj05,lateral,1,A:P,19,0.16178289177881613
subj05,lateral,1,A:P,20,0.19008430514743288
subj05,lateral,1,A:P,21,0.1887001418366075
subj05,lateral,1,A:P,22,0.17333794830448443
subj05,lateral,1,A:P,23,0.21785207136441298
subj05,lateral,1,A:P,24,0.19221766601079365
subj05,lateral,1,A:P,25,0.06139442070351992
subj05,lateral,1,A:P,26,0.07338336931411239
subj05,lateral,1,A:P,27,0.11048758603990455
subj05,lateral,1,A:P,28,0.15714137597435646
subj05,lateral,1,A:P,29,0.27338167737836105
subj05,lateral,1,A:P,30,0.24162475380513848
subj05,lateral,1,A:P,31,0.14602589674695432
subj05,lateral,1,A:P,32,0.14566649813333793
subj05,lateral,1,A:P,33,0.14692723917442937
subj05,lateral,1,A:P,34,0.01620347838604673
subj05,lateral,1,A:R,0,0.05756075486005859
subj05,lateral,1,A:R,1,0.33502957830452673
subj05,lateral,1,A:R,2,0.1549801846032247
subj05,lateral,1,A:R,3,0.2964259528500439
subj05,lateral,1,A:R,4,0.143320933060719
subj05,lateral,1,A:R,5,0.27292410546760804
subj05,lateral,1,A:R,6,0.2413103368680898
subj05,lateral,1,A:R,7,0.1534230247079299
subj05,lateral,1,A:R,8,0.15533412222109344
subj05,lateral,1,A:R,9,0.35272292165285024
subj05,lateral,1,A:R,10,0.2651883428671723
subj05,lateral,1,A:R,11,0.3276963722783274
subj05,lateral,1,A:R,12,0.37392170689120346
subj05,lateral,1,A:R,13,0.30625116627474136
subj05,lateral,1,A:R,14,0.3121249689726875
subj05,lateral,1,A:R,15,0.38241088015997854
subj05,lateral,1,A:R,16,0.26356275169170573
subj05,lateral,1,A:R,17,0.28091438061763496
subj05,lateral,1,A:R,18,0.18987843928329726
subj05,lateral,1,A:R,19,0.27640784181210576
subj05,lateral,1,A:R,20,0.3363465831150309
subj05,lateral,1,A:R,21,0.28904820627029104
subj05,lateral,1,A:R,22,0.3614988806304382
subj05,lateral,1,A:R,23,0.2042002921063933
subj05,lateral,1,A:R,24,0.34286283946166646
subj05,lateral,1,A:R,25,0.38259236175597966
subj05,lateral,1,A:R,26,0.16339800265276536
subj05,lateral,1,A:R,27,0.28393453498438487
subj05,lateral,1,A:R,28,0.33495287133503227
subj05,lateral,1,A:R,29,0.3781296806720119
subj05,lateral,1,A:R,30,0.2212241662329984
subj05,lateral,1,A:R,31,0.11673393187963771
subj05,lateral,1,A:R,32,0.17128791481563496
subj05,lateral,1,A:R,33,0.1082747496257026
subj05,lateral,1,A:R,34,0.24832638902774082
subj05,lateral,1,A:V,0,0.03376554846611713
subj05,lateral,1,A:V,1,0.08555724541667735
subj05,lateral,1,A:V,2,0.23971827355952025
subj05,lateral,1,A:V,3,0.1325398461918054
subj05,lateral,1,A:V,4,0.0974808213387273
subj05,lateral,1,A:V,5,0.030922948276873075
subj05,lateral,1,A:V,6,0.14707683590257428
subj05,lateral,1,A:V,7,0.018643163492235906
subj05,lateral,1,A:V,8,0.08982973439486282
subj05,lateral,1,A:V,9,0.06285818782171387
subj05,lateral,1,A:V,10,0.1992167827558925
subj05,lateral,1,A:V,11,0.1016637045305071
subj05,lateral,1,A:V,12,0.19237107376887422
subj05,lateral,1,A:V,13,0.08194861100573851
subj05,lateral,1,A:V,14,0.055773952999001404
subj05,lateral,1,A:V,15,0.07739319520278015
subj05,lateral,1,A:V,16,0.2190093666839495
subj05,lateral,1,A:V,17,0.06773525679915766
subj05,lateral,1,A:V,18,0.20533989416621903
subj05,lateral,1,A:V,19,0.06807816739430843
subj05,lateral,1,A:V,20,0.31626760395439707
subj05,lateral,1,A:V,21,0.1635366424418003
subj05,lateral,1,A:V,22,0.245604110971905
subj05,lateral,1,A:V,23,0.10307020165488107
subj05,lateral,1,A:V,24,0.11892485924570924
subj05,lateral,1,A:V,25,0.055133345542243264
subj05,lateral,1,A:V,26,0.10790636131742613
subj05,lateral,1,A:V,27,0.21275537948191167
subj05,lateral,1,A:V,28,0.10263629263922493
subj05,lateral,1,A:V,29,0.1750761828475424
subj05,lateral,1,A:V,30,0.07249297857180396
subj05,lateral,1,A:V,31,0.10901485113737254
subj05,lateral,1,A:V,32,0.019768737226605302
subj05,lateral,1,A:V,33,0.19384024241477313
subj05,lateral,1,A:V,34,0.033514540105109535
subj05,lateral,1,B:B,0,0.1662893292783645
subj05,lateral,1,B:B,1,0.16176099936405616
subj05,lateral,1,B:B,2,0.15911675450822396
subj05,lateral,1,B:B,3,0.09256530655206657
subj05,lateral,1,B:B,4,0.14541389684572908
subj05,lateral,1,B:B,5,0.1675638788076522
subj05,lateral,1,B:B,6,0.10548342805605383
subj05,lateral,1,B:B,7,0.0643631952010932
subj05,lateral,1,B:B,8,0.22237432197089915
subj05,lateral,1,B:B,9,0.25878631521503376
subj05,lateral,1,B:B,10,0.0399595534527346
subj05,lateral,1,B:B,11,0.23426121604419245
subj05,lateral,1,B:B,12,0.050814459671840374
subj05,lateral,1,B:B,13,0.07447140622976921
subj05,lateral,1,B:B,14,0.07634695317155284
subj05,lateral,1,B:B,15,0.19802024273334562
subj05,lateral,1,B:B,16,0.17267222902927096
subj05,lateral,1,B:B,17,0.3323131764232639
subj05,lateral,1,B:B,18,0.12419867266810317
subj05,lateral,1,B:B,19,0.32859526656623766
subj05,lateral,1,B:B,20,0.1984925295385391
subj05,lateral,1,B:B,21,0.10386723136427096
subj05,lateral,1,B:B,22,0.31165634948535886
subj05,lateral,1,B:B,23,0.036529138553237944
subj05,lateral,1,B:B,24,0.15706465772464537
subj05,lateral,1,B:B,25,0.3410932145120155
subj05,lateral,1,B:B,26,0.2257203755572692
subj05,lateral,1,B:B,27,0.24851805765578588
subj05,lateral,1,B:B,28,0.23539071230641834
