ROI,target_subject,identity_fold,K,R_Y_SRM,R_X_SRM,R_Y_VISFULL,R_X_VISFULL,SRM_truncation_loss,cross_state_span_loss,outside_visual_fraction,R_Y_VIS_at_O2K,R_Y_VIS_full,delta_retention_unused
parietal,subj07,0,2,0.3819226026535034,0.076006144285202,0.4873353838920593,0.735435962677002,0.1054127812385559,0.5126646161079407,0.5126646161079407,0.3854058682918548,0.4873353838920593,0.1019295156002044
parietal,subj07,1,2,0.0894815549254417,0.3273925185203552,0.3997053205966949,0.6271946430206299,0.3102237656712532,0.600294679403305,0.600294679403305,0.0613318867981433,0.3997053205966949,0.3383734337985515
parietal,subj07,2,2,0.0064904727041721,0.5597995519638062,0.6011784672737122,0.8708603382110596,0.59468799456954,0.3988215327262878,0.3988215327262878,0.0374315939843654,0.6011784672737122,0.5637468732893467
parietal,subj07,3,2,0.1572304517030716,0.0670361816883087,0.4212780594825744,0.4958612024784088,0.2640476077795028,0.5787219405174255,0.5787219405174255,0.2501797974109649,0.4212780594825744,0.1710982620716095
parietal,subj07,4,2,0.1598950326442718,0.538895845413208,0.7721462249755859,0.8728238940238953,0.6122511923313141,0.227853775024414,0.227853775024414,0.4916478395462036,0.7721462249755859,0.2804983854293823
parietal,subj07,5,2,0.1813131421804428,0.5171162486076355,0.6156417727470398,0.786316454410553,0.434328630566597,0.3843582272529602,0.3843582272529602,0.2216164469718933,0.6156417727470398,0.3940253257751465
parietal,subj08,0,2,0.0064255725592374,0.1536135226488113,0.5967179536819458,0.4382490813732147,0.5902923811227083,0.4032820463180542,0.4032820463180542,0.3729410469532013,0.5967179536819458,0.2237769067287445
parietal,subj08,1,2,0.195463940501213,0.7465506196022034,0.7439979910850525,0.8635877370834351,0.5485340505838394,0.2560020089149475,0.2560020089149475,0.4460836052894592,0.7439979910850525,0.2979143857955932
parietal,subj08,2,2,0.1036903113126754,0.4742462337017059,0.7846331596374512,0.8182492852210999,0.6809428483247757,0.2153668403625488,0.2153668403625488,0.5843497514724731,0.7846331596374512,0.200283408164978
parietal,subj08,3,2,0.1069370657205581,0.4483316540718078,0.7222270965576172,0.5191843509674072,0.615290030837059,0.2777729034423828,0.2777729034423828,0.3910926282405853,0.7222270965576172,0.3311344683170318
parietal,subj08,4,2,0.2606159448623657,0.6961439847946167,0.4599419236183166,0.8128771185874939,0.1993259787559509,0.5400580763816833,0.5400580763816833,0.2634646892547607,0.4599419236183166,0.1964772343635559
parietal,subj08,5,2,0.2476050555706024,0.4774068295955658,0.6397585868835449,0.7718855738639832,0.3921535313129425,0.3602414131164551,0.3602414131164551,0.5342153310775757,0.6397585868835449,0.1055432558059692
V1,subj01,0,2,0.4964430928230285,0.90868479013443,0.6991273760795593,0.984882652759552,0.2026842832565307,0.3008726239204407,0.3008726239204407,0.4204451739788055,0.6991273760795593,0.2786822021007538
V1,subj01,1,2,0.5867560505867004,0.816334068775177,0.9140086770057678,0.9598484635353088,0.3272526264190674,0.0859913229942321,0.0859913229942321,0.5349968671798706,0.9140086770057678,0.3790118098258972
V1,subj01,2,4,0.3556097447872162,0.8128395080566406,0.7595561146736145,0.9113858938217164,0.4039463698863983,0.2404438853263855,0.2404438853263855,0.3745026290416717,0.7595561146736145,0.3850534856319427
V1,subj01,3,2,0.1401205956935882,0.3242076635360718,0.5201987624168396,0.734039843082428,0.3800781667232513,0.4798012375831604,0.4798012375831604,0.0141294039785861,0.5201987624168396,0.5060693584382534
V1,subj01,4,2,0.4513377547264099,0.8683218955993652,0.8312866687774658,0.981730580329895,0.3799489140510559,0.1687133312225341,0.1687133312225341,0.5825968384742737,0.8312866687774658,0.2486898303031921
V1,subj01,5,2,0.3377410173416137,0.1794140338897705,0.6582502722740173,0.5896563529968262,0.3205092549324035,0.3417497277259826,0.3417497277259826,0.3309856653213501,0.6582502722740173,0.3272646069526672
V1,subj02,0,2,0.1965940743684768,0.8141314387321472,0.7700570821762085,0.9636439085006714,0.5734630078077316,0.2299429178237915,0.2299429178237915,0.1257633715867996,0.7700570821762085,0.6442937105894089
V1,subj02,1,2,0.6254972219467163,0.872987687587738,0.8902746438980103,0.9626791477203368,0.2647774219512939,0.1097253561019897,0.1097253561019897,0.5675832629203796,0.8902746438980103,0.3226913809776306
V1,subj02,2,2,0.3237145543098449,0.8892579078674316,0.8248799443244934,0.991974413394928,0.5011653900146484,0.1751200556755066,0.1751200556755066,0.4350036978721618,0.8248799443244934,0.3898762464523315
V1,subj02,3,2,0.7983726263046265,0.2509397566318512,0.9301774501800536,0.8801948428153992,0.1318048238754272,0.0698225498199462,0.0698225498199462,0.7980977296829224,0.9301774501800536,0.1320797204971313
V1,subj02,4,2,0.1115803346037864,0.8891726136207581,0.6312038898468018,0.9797890186309814,0.5196235552430153,0.3687961101531982,0.3687961101531982,0.1919210404157638,0.6312038898468018,0.4392828494310379
V1,subj02,5,2,0.7650395035743713,0.5529429316520691,0.9467411637306212,0.9587981104850768,0.18170166015625,0.0532588362693786,0.0532588362693786,0.7533264756202698,0.9467411637306212,0.1934146881103515
V1,subj03,0,2,0.855368971824646,0.904172420501709,0.9171895384788512,0.9787834882736206,0.0618205666542053,0.0828104615211486,0.0828104615211486,0.8571556210517883,0.9171895384788512,0.0600339174270629
V1,subj03,1,2,0.8934093117713928,0.8219791054725647,0.9583015441894532,0.9900475144386292,0.0648922324180603,0.0416984558105468,0.0416984558105468,0.8965451717376709,0.9583015441894532,0.0617563724517822
V1,subj03,2,2,0.8710319399833679,0.8816083073616028,0.9313266277313232,0.9521166682243348,0.0602946877479553,0.0686733722686767,0.0686733722686767,0.8746488094329834,0.9313266277313232,0.0566778182983398
V1,subj03,3,2,0.9127526879310608,0.8215171694755554,0.9575963616371156,0.9857665300369264,0.0448436737060546,0.0424036383628845,0.0424036383628845,0.913648784160614,0.9575963616371156,0.0439475774765014
V1,subj03,4,2,0.7912212014198303,0.9799764156341552,0.8758633136749268,0.997681200504303,0.0846421122550964,0.1241366863250732,0.1241366863250732,0.7838648557662964,0.8758633136749268,0.0919984579086303
V1,subj03,5,2,0.4606833755970001,0.6664473414421082,0.8835639953613281,0.9528865218162536,0.422880619764328,0.1164360046386718,0.1164360046386718,0.4758694171905517,0.8835639953613281,0.4076945781707763
V1,subj04,0,2,0.6807926893234253,0.9120538234710692,0.9227279424667358,0.9807355403900146,0.2419352531433105,0.0772720575332641,0.0772720575332641,0.6851165294647217,0.9227279424667358,0.2376114130020141
V1,subj04,1,2,0.1123219206929206,0.7372896671295166,0.7865520715713501,0.9561318159103394,0.6742301508784294,0.2134479284286499,0.2134479284286499,0.4010137319564819,0.7865520715713501,0.3855383396148681
V1,subj04,2,2,0.6839674115180969,0.685627281665802,0.9629220366477966,0.9820095896720886,0.2789546251296997,0.0370779633522033,0.0370779633522033,0.678223192691803,0.9629220366477966,0.2846988439559936
V1,subj04,3,2,0.155479684472084,0.4133379459381103,0.484375387430191,0.9285351634025574,0.328895702958107,0.515624612569809,0.515624612569809,0.1200142428278923,0.484375387430191,0.3643611446022987
V1,subj04,4,2,0.6196099519729614,0.8635108470916748,0.9755848050117492,0.9844102263450624,0.3559748530387878,0.0244151949882507,0.0244151949882507,0.8412424921989441,0.9755848050117492,0.1343423128128051
V1,subj04,5,2,0.0405953451991081,0.3504442870616913,0.6503149271011353,0.8891378045082092,0.6097195819020271,0.3496850728988647,0.3496850728988647,0.1028161868453025,0.6503149271011353,0.5474987402558327
V1,subj05,0,2,0.8532677888870239,0.942633867263794,0.9219457507133484,0.9948778748512268,0.0686779618263244,0.0780542492866516,0.0780542492866516,0.840952455997467,0.9219457507133484,0.0809932947158813
V1,subj05,1,2,0.7511403560638428,0.9505940079689026,0.9784066677093506,0.988127589225769,0.2272663116455078,0.0215933322906494,0.0215933322906494,0.5208094716072083,0.9784066677093506,0.4575971961021423
V1,subj05,2,2,0.238293781876564,0.5553600192070007,0.9241130352020264,0.901539146900177,0.6858192533254623,0.0758869647979736,0.0758869647979736,0.2713437974452972,0.9241130352020264,0.6527692377567291
V1,subj05,3,2,0.6663784980773926,0.749576985836029,0.8320923447608948,0.9486453533172609,0.1657138466835022,0.1679076552391052,0.1679076552391052,0.7353915572166443,0.8320923447608948,0.0967007875442504
V1,subj05,4,2,0.1077076196670532,0.7933876514434814,0.7702926993370056,0.9914993047714232,0.6625850796699524,0.2297073006629943,0.2297073006629943,0.3707703649997711,0.7702926993370056,0.3995223343372345
V1,subj05,5,2,0.8092349171638489,0.3848019540309906,0.9698656797409058,0.9422511458396912,0.1606307625770568,0.0301343202590942,0.0301343202590942,0.8922345638275146,0.9698656797409058,0.0776311159133911
V1,subj06,0,2,0.4797877669334411,0.8356178402900696,0.765549898147583,0.9721058011054992,0.2857621312141418,0.234450101852417,0.234450101852417,0.4955992698669433,0.765549898147583,0.2699506282806396
V1,subj06,1,2,0.0164398048073053,0.5347172021865845,0.4125787019729614,0.9493816494941713,0.3961388971656561,0.5874212980270386,0.5874212980270386,0.0113350767642259,0.4125787019729614,0.4012436252087354
V1,subj06,2,2,0.019904788583517,0.1674892604351043,0.4771475195884704,0.7574721574783325,0.4572427310049534,0.5228524804115295,0.5228524804115295,0.0231073647737503,0.4771475195884704,0.4540401548147201
V1,subj06,3,2,0.6379616856575012,0.4895934760570526,0.7225108742713928,0.9305466413497924,0.0845491886138916,0.2774891257286072,0.2774891257286072,0.6282454133033752,0.7225108742713928,0.0942654609680175
V1,subj06,4,2,0.5009003281593323,0.8358607292175293,0.7390921711921692,0.9869799613952636,0.2381918430328369,0.2609078288078308,0.2609078288078308,0.5673097968101501,0.7390921711921692,0.171782374382019
V1,subj06,5,2,0.6143144965171814,0.1837519705295562,0.8195270299911499,0.6169639229774475,0.2052125334739685,0.1804729700088501,0.1804729700088501,0.6582460403442383,0.8195270299911499,0.1612809896469116
V1,subj07,0,2,0.2743277251720428,0.7051138877868652,0.7483912706375122,0.961540460586548,0.4740635454654693,0.2516087293624878,0.2516087293624878,0.2745944857597351,0.7483912706375122,0.4737967848777771
V1,subj07,1,2,0.396894246339798,0.8570199608802795,0.622140645980835,0.953510046005249,0.225246399641037,0.377859354019165,0.377859354019165,0.4134207665920257,0.622140645980835,0.2087198793888092
V1,subj07,2,2,0.0768404603004455,0.7538919448852539,0.5760273933410645,0.872688889503479,0.4991869330406189,0.4239726066589355,0.4239726066589355,0.0527375936508178,0.5760273933410645,0.5232897996902466
V1,subj07,3,2,0.3231246173381805,0.6015394926071167,0.5795221924781799,0.8535484075546265,0.2563975751399994,0.42047780752182,0.42047780752182,0.4378267824649811,0.5795221924781799,0.1416954100131988
V1,subj07,4,2,0.0816433131694793,0.8041718602180481,0.4471283555030823,0.965218424797058,0.3654850423336029,0.5528716444969177,0.5528716444969177,0.0819300711154937,0.4471283555030823,0.3651982843875885
V1,subj07,5,2,0.8052880167961121,0.723545491695404,0.8744943737983704,0.8850331902503967,0.0692063570022583,0.1255056262016296,0.1255056262016296,0.8149252533912659,0.8744943737983704,0.0595691204071044
V1,subj08,0,2,0.1011952683329582,0.911772847175598,0.6790822744369507,0.9758031964302064,0.5778870061039925,0.3209177255630493,0.3209177255630493,0.3692552745342254,0.6790822744369507,0.3098269999027252
V1,subj08,1,2,0.1355918645858764,0.880069375038147,0.7810224890708923,0.9763959646224976,0.6454306244850159,0.2189775109291076,0.2189775109291076,0.3839305341243744,0.7810224890708923,0.3970919549465179
V1,subj08,2,4,0.2342980504035949,0.6273981332778931,0.8197600841522217,0.9383217096328736,0.5854620337486267,0.1802399158477783,0.1802399158477783,0.353705883026123,0.8197600841522217,0.4660542011260986
V1,subj08,3,2,0.099697895348072,0.31975919008255,0.8090015649795532,0.9499511122703552,0.7093036696314812,0.1909984350204467,0.1909984350204467,0.1263735592365265,0.8090015649795532,0.6826280057430267
V1,subj08,4,2,0.1191971823573112,0.9613754153251648,0.5928962230682373,0.9892430901527404,0.473699040710926,0.4071037769317627,0.4071037769317627,0.2442600578069687,0.5928962230682373,0.3486361652612686
V1,subj08,5,2,0.082205094397068,0.7115131616592407,0.8369386196136475,0.9444683790206908,0.7547335252165794,0.1630613803863525,0.1630613803863525,0.3348792195320129,0.8369386196136475,0.5020594000816345
V3,subj01,0,2,0.7231338620185852,0.4860541224479675,0.864877462387085,0.8794355988502502,0.1417436003684997,0.135122537612915,0.135122537612915,0.8031723499298096,0.864877462387085,0.0617051124572753
V3,subj01,1,2,0.7343829870223999,0.7088217735290527,0.8294014930725098,0.8101416230201721,0.0950185060501098,0.1705985069274902,0.1705985069274902,0.5829879641532898,0.8294014930725098,0.2464135289192199
V3,subj01,2,2,0.2353894263505935,0.7566741108894348,0.7597084045410156,0.8973182439804077,0.5243189781904221,0.2402915954589843,0.2402915954589843,0.3524298369884491,0.7597084045410156,0.4072785675525665
V3,subj01,3,2,0.1224872842431068,0.3322487473487854,0.6802768707275391,0.8209514617919922,0.5577895864844322,0.3197231292724609,0.3197231292724609,0.3548468053340912,0.6802768707275391,0.3254300653934479
V3,subj01,4,2,0.3057560324668884,0.6574777364730835,0.9226654171943665,0.953789472579956,0.616909384727478,0.0773345828056335,0.0773345828056335,0.5638009905815125,0.9226654171943665,0.358864426612854
V3,subj01,5,2,0.2863694429397583,0.6301785707473755,0.8655451536178589,0.9069482088088988,0.5791757106781006,0.1344548463821411,0.1344548463821411,0.4238236546516418,0.8655451536178589,0.441721498966217
V3,subj02,0,2,0.5228968858718872,0.8634173274040222,0.7433050274848938,0.9789496064186096,0.2204081416130066,0.2566949725151062,0.2566949725151062,0.4221671521663666,0.7433050274848938,0.3211378753185272
V3,subj02,1,2,0.1807974576950073,0.8097326755523682,0.485232412815094,0.9507619142532348,0.3044349551200866,0.514767587184906,0.514767587184906,0.1976662576198578,0.485232412815094,0.2875661551952362
V3,subj02,2,2,0.6628813743591309,0.9587296843528748,0.9531824588775636,0.9920855164527892,0.2903010845184326,0.0468175411224365,0.0468175411224365,0.6636734008789062,0.9531824588775636,0.2895090579986572
V3,subj02,3,2,0.7938567399978638,0.3644474148750305,0.8613057732582092,0.8438844680786133,0.0674490332603454,0.1386942267417907,0.1386942267417907,0.7989960312843323,0.8613057732582092,0.0623097419738769
V3,subj02,4,2,0.2392330020666122,0.9274196028709412,0.7933611273765564,0.9881551861763,0.5541281253099442,0.2066388726234436,0.2066388726234436,0.3617343604564667,0.7933611273765564,0.4316267669200897
V3,subj02,5,2,0.6637587547302246,0.8184335231781006,0.9546688795089722,0.956359326839447,0.2909101247787475,0.0453311204910278,0.0453311204910278,0.6505461931228638,0.9546688795089722,0.3041226863861084
V3,subj03,0,2,0.5322779417037964,0.8425911068916321,0.8743683695793152,0.9525880217552184,0.3420904278755188,0.1256316304206848,0.1256316304206848,0.7615381479263306,0.8743683695793152,0.1128302216529846
V3,subj03,1,2,0.5371724963188171,0.9554356336593628,0.806056022644043,0.9834529757499696,0.2688835263252258,0.193943977355957,0.193943977355957,0.4973357021808624,0.806056022644043,0.3087203204631805
V3,subj03,2,2,0.333338588476181,0.8407473564147949,0.5320534706115723,0.9520208835601808,0.1987148821353912,0.4679465293884277,0.4679465293884277,0.3699335157871246,0.5320534706115723,0.1621199548244476
V3,subj03,3,2,0.6001415848731995,0.7709771990776062,0.8308805823326111,0.9349530935287476,0.2307389974594116,0.1691194176673889,0.1691194176673889,0.7533696889877319,0.8308805823326111,0.0775108933448791
V3,subj03,4,2,0.6611903309822083,0.8473691940307617,0.9144143462181092,0.9777508974075316,0.2532240152359009,0.0855856537818908,0.0855856537818908,0.62568598985672,0.9144143462181092,0.2887283563613891
V3,subj03,5,2,0.5089209079742432,0.4731939435005188,0.6548603177070618,0.9135465025901794,0.1459394097328186,0.3451396822929382,0.3451396822929382,0.5014904141426086,0.6548603177070618,0.1533699035644531
V3,subj04,0,2,0.5473541021347046,0.8968563675880432,0.9591455459594728,0.9625322818756104,0.411791443824768,0.0408544540405273,0.0408544540405273,0.5695214867591858,0.9591455459594728,0.3896240592002868
V3,subj04,1,2,0.2718662321567535,0.7814838290214539,0.8585566878318787,0.9549287557601928,0.5866904556751251,0.1414433121681213,0.1414433121681213,0.3911558985710144,0.8585566878318787,0.4674007892608642
V3,subj04,2,2,0.6566054224967957,0.8766914010047913,0.967033624649048,0.9719787836074828,0.3104282021522522,0.0329663753509521,0.0329663753509521,0.6761460900306702,0.967033624649048,0.2908875346183777
V3,subj04,3,2,0.2431620657444,0.4438042640686035,0.7173858284950256,0.871722400188446,0.4742237627506256,0.2826141715049743,0.2826141715049743,0.3655375838279724,0.7173858284950256,0.3518482446670532
V3,subj04,4,2,0.4984353184700012,0.8440198302268982,0.9691409468650818,0.9876109957695008,0.4707056283950805,0.0308590531349182,0.0308590531349182,0.4897089600563049,0.9691409468650818,0.4794319868087768
V3,subj04,5,2,0.0913215428590774,0.8152543306350708,0.8514158129692078,0.934743344783783,0.7600942701101303,0.1485841870307922,0.1485841870307922,0.1268885880708694,0.8514158129692078,0.7245272248983383
V3,subj05,0,2,0.3938200771808624,0.7302778959274292,0.8095430135726929,0.907558798789978,0.4157229363918304,0.1904569864273071,0.1904569864273071,0.4231112599372864,0.8095430135726929,0.3864317536354065
V3,subj05,1,2,0.1946782022714615,0.580049991607666,0.7326952219009399,0.812654972076416,0.5380170196294785,0.26730477809906,0.26730477809906,0.3152925968170166,0.7326952219009399,0.4174026250839233
V3,subj05,2,2,0.0709294155240058,0.4631361663341522,0.779554545879364,0.8420546054840088,0.7086251303553581,0.220445454120636,0.220445454120636,0.2930836677551269,0.779554545879364,0.486470878124237
V3,subj05,3,2,0.1134810596704483,0.6738696098327637,0.5925770401954651,0.809013843536377,0.4790959805250168,0.4074229598045349,0.4074229598045349,0.0346734076738357,0.5925770401954651,0.5579036325216293
V3,subj05,4,2,0.0142887085676193,0.721199095249176,0.8096237182617188,0.8799915313720703,0.7953350096940994,0.1903762817382812,0.1903762817382812,0.3604986071586609,0.8096237182617188,0.4491251111030578
V3,subj05,5,2,0.3526355326175689,0.4687527418136596,0.9024471044540404,0.7859688997268677,0.5498115718364716,0.0975528955459594,0.0975528955459594,0.3923848569393158,0.9024471044540404,0.5100622475147247
V3,subj06,0,2,0.1283415555953979,0.8688499331474304,0.7651098370552063,0.9406173825263976,0.6367682814598083,0.2348901629447937,0.2348901629447937,0.060738880187273,0.7651098370552063,0.7043709568679333
V3,subj06,1,2,0.1975734829902649,0.7864912152290344,0.7252390384674072,0.9530392289161682,0.5276655554771423,0.2747609615325928,0.2747609615325928,0.2239589542150497,0.7252390384674072,0.5012800842523575
V3,subj06,2,2,0.1273271143436432,0.6770713329315186,0.5014771819114685,0.9470118284225464,0.3741500675678253,0.4985228180885315,0.4985228180885315,0.105087324976921,0.5014771819114685,0.3963898569345474
V3,subj06,3,2,0.2179139852523803,0.22587850689888,0.7024189829826355,0.662597119808197,0.4845049977302551,0.2975810170173645,0.2975810170173645,0.2270704060792923,0.7024189829826355,0.4753485769033432
V3,subj06,4,2,0.0442314445972442,0.6292904615402222,0.4440665245056152,0.9270980954170228,0.3998350799083709,0.5559334754943848,0.5559334754943848,0.0877755135297775,0.4440665245056152,0.3562910109758377
V3,subj06,5,2,0.0692053884267807,0.3667176067829132,0.5096039175987244,0.7414714694023132,0.4403985291719436,0.4903960824012756,0.4903960824012756,0.0527210384607315,0.5096039175987244,0.4568828791379928
V3,subj07,0,2,0.1754974275827407,0.2936966121196747,0.8761183619499207,0.9699938297271729,0.7006209343671799,0.1238816380500793,0.1238816380500793,0.2271877974271774,0.8761183619499207,0.6489305645227432
V3,subj07,1,2,0.2355447858572006,0.6216299533843994,0.8601463437080383,0.9915273189544678,0.6246015578508377,0.1398536562919616,0.1398536562919616,0.3083086311817169,0.8601463437080383,0.5518377125263214
V3,subj07,2,2,0.0046540959738194,0.8954877257347107,0.8389100432395935,0.9877050518989564,0.834255947265774,0.1610899567604065,0.1610899567604065,0.0147706074640154,0.8389100432395935,0.824139435775578
V3,subj07,3,2,0.4040290415287018,0.5028988122940063,0.7690828442573547,0.9481942653656006,0.3650538027286529,0.2309171557426452,0.2309171557426452,0.4327580034732818,0.7690828442573547,0.3363248407840729
V3,subj07,4,2,0.3846327066421509,0.6609957218170166,0.8243110775947571,0.956986367702484,0.4396783709526062,0.1756889224052429,0.1756889224052429,0.4781189262866974,0.8243110775947571,0.3461921513080597
V3,subj07,5,2,0.0628881230950355,0.8560943007469177,0.8291739225387573,0.9760271906852722,0.7662857994437218,0.1708260774612426,0.1708260774612426,0.2879795134067535,0.8291739225387573,0.5411944091320038
V3,subj08,0,2,0.0200711246579885,0.8292162418365479,0.811515748500824,0.9394053816795348,0.7914446238428354,0.188484251499176,0.188484251499176,0.3073701560497284,0.811515748500824,0.5041455924510956
V3,subj08,1,2,0.0055597638711333,0.8333152532577515,0.8269578814506531,0.9400655031204224,0.8213981175795197,0.1730421185493469,0.1730421185493469,0.5559105277061462,0.8269578814506531,0.2710473537445068
V3,subj08,2,2,0.1248366385698318,0.5732550024986267,0.950844407081604,0.9831771850585938,0.8260077685117722,0.0491555929183959,0.0491555929183959,0.1558896750211715,0.950844407081604,0.7949547320604324
V3,subj08,3,2,0.4127788245677948,0.102378137409687,0.9548678994178772,0.8910356760025024,0.5420890748500824,0.0451321005821228,0.0451321005821228,0.8302956819534302,0.9548678994178772,0.124572217464447
V3,subj08,4,2,0.2433473765850067,0.872199296951294,0.4103609323501587,0.9522486329078674,0.1670135557651519,0.5896390676498413,0.5896390676498413,0.2389488220214843,0.4103609323501587,0.1714121103286743
V3,subj08,5,2,0.6185863018035889,0.7688732147216797,0.7666435837745667,0.9902759790420532,0.1480572819709777,0.2333564162254333,0.2333564162254333,0.6156569123268127,0.7666435837745667,0.1509866714477539
