subject,roi,fold,di,dj,SIM
subj07,lateral,2,4,5,0.34385804362257916
subj07,lateral,2,4,6,0.305415091738753
subj07,lateral,2,5,6,0.2827395826877393
subj07,lateral,3,0,1,0.43708873956573296
subj07,lateral,3,0,2,0.4158460483358232
subj07,lateral,3,0,3,0.3686630214742383
subj07,lateral,3,0,4,0.3557294284965525
subj07,lateral,3,0,5,0.36448278607435247
subj07,lateral,3,0,6,0.2810100551540194
subj07,lateral,3,1,2,0.4221199108665192
subj07,lateral,3,1,3,0.38018853046610346
subj07,lateral,3,1,4,0.35376890683241413
subj07,lateral,3,1,5,0.3658974337385801
subj07,lateral,3,1,6,0.2497613146258174
subj07,lateral,3,2,3,0.3746501174546181
subj07,lateral,3,2,4,0.3518255835093204
subj07,lateral,3,2,5,0.35745019848818976
subj07,lateral,3,2,6,0.28924697545436784
subj07,lateral,3,3,4,0.351498894824392
subj07,lateral,3,3,5,0.3508557427962364
subj07,lateral,3,3,6,0.26242151349776804
subj07,lateral,3,4,5,0.32099099365377654
subj07,lateral,3,4,6,0.2556830919408721
subj07,lateral,3,5,6,0.27244088570430147
subj07,lateral,4,0,1,0.42298972415890007
subj07,lateral,4,0,2,0.406579006439119
subj07,lateral,4,0,3,0.3774654298817361
subj07,lateral,4,0,4,0.4125247897525979
subj07,lateral,4,0,5,0.3489159446675775
subj07,lateral,4,0,6,0.28919938588156296
subj07,lateral,4,1,2,0.4247426217869179
subj07,lateral,4,1,3,0.3682787101105391
subj07,lateral,4,1,4,0.43254010286343264
subj07,lateral,4,1,5,0.36535471478126835
subj07,lateral,4,1,6,0.2799464189515211
subj07,lateral,4,2,3,0.36749217107910387
subj07,lateral,4,2,4,0.421550821757875
subj07,lateral,4,2,5,0.3408023939487051
subj07,lateral,4,2,6,0.2867254231943151
subj07,lateral,4,3,4,0.38609153754471937
subj07,lateral,4,3,5,0.29562926874073375
subj07,lateral,4,3,6,0.24848837920796948
subj07,lateral,4,4,5,0.3709751606254361
subj07,lateral,4,4,6,0.3082660819197775
subj07,lateral,4,5,6,0.2558335498173359
subj07,lateral,5,0,1,0.4001931196302119
subj07,lateral,5,0,2,0.4056223429350907
subj07,lateral,5,0,3,0.3834628143363032
subj07,lateral,5,0,4,0.42469117194211914
subj07,lateral,5,0,5,0.38743832251019156
subj07,lateral,5,0,6,0.30466973832433525
subj07,lateral,5,1,2,0.41510999035467405
subj07,lateral,5,1,3,0.35055003958878445
subj07,lateral,5,1,4,0.41028719234917405
subj07,lateral,5,1,5,0.32485343987843707
subj07,lateral,5,1,6,0.27459258645594675
subj07,lateral,5,2,3,0.358839355947427
subj07,lateral,5,2,4,0.426261844689302
subj07,lateral,5,2,5,0.38061326045777716
subj07,lateral,5,2,6,0.30237219515738994
subj07,lateral,5,3,4,0.37417235180688646
subj07,lateral,5,3,5,0.29938190146727917
subj07,lateral,5,3,6,0.25378366116958045
subj07,lateral,5,4,5,0.3856349361692654
subj07,lateral,5,4,6,0.31854525849983534
subj07,lateral,5,5,6,0.26811881352119954
subj08,lateral,0,0,1,0.41494179686613414
subj08,lateral,0,0,2,0.4186675917720219
subj08,lateral,0,0,3,0.3974257988446868
subj08,lateral,0,0,4,0.4304405699321199
subj08,lateral,0,0,5,0.3645402763249102
subj08,lateral,0,0,6,0.3729121937110838
subj08,lateral,0,1,2,0.44317893636176214
subj08,lateral,0,1,3,0.3679090995297924
subj08,lateral,0,1,4,0.43315151659930146
subj08,lateral,0,1,5,0.312324020021389
subj08,lateral,0,1,6,0.33630653154602785
subj08,lateral,0,2,3,0.37703663083565164
subj08,lateral,0,2,4,0.42309246175497167
subj08,lateral,0,2,5,0.3349193302674968
subj08,lateral,0,2,6,0.3295263299096023
subj08,lateral,0,3,4,0.41323592941485043
subj08,lateral,0,3,5,0.3290932535347449
subj08,lateral,0,3,6,0.32124623486425
subj08,lateral,0,4,5,0.40595992360949684
subj08,lateral,0,4,6,0.3788317896755425
subj08,lateral,0,5,6,0.3153810019247579
subj08,lateral,1,0,1,0.4229108109278708
subj08,lateral,1,0,2,0.3855668212473052
subj08,lateral,1,0,3,0.3399143531313231
subj08,lateral,1,0,4,0.43592091764174407
subj08,lateral,1,0,5,0.3646662238237978
subj08,lateral,1,0,6,0.39043101471045577
subj08,lateral,1,1,2,0.41115062331003377
subj08,lateral,1,1,3,0.3547094322341417
subj08,lateral,1,1,4,0.42314886188284045
subj08,lateral,1,1,5,0.37054190415627897
subj08,lateral,1,1,6,0.35466138622695315
subj08,lateral,1,2,3,0.3372384650981591
subj08,lateral,1,2,4,0.39592135396585576
subj08,lateral,1,2,5,0.3277351496762811
subj08,lateral,1,2,6,0.3142735372591062
subj08,lateral,1,3,4,0.37824750086501435
subj08,lateral,1,3,5,0.3149942877905337
subj08,lateral,1,3,6,0.2989133843691016
subj08,lateral,1,4,5,0.3746636995680501
subj08,lateral,1,4,6,0.3865895138805265
subj08,lateral,1,5,6,0.32920854645495273
subj08,lateral,2,0,1,0.4647437021510292
subj08,lateral,2,0,2,0.44581723496850384
subj08,lateral,2,0,3,0.3688616919161189
subj08,lateral,2,0,4,0.4296029390754224
subj08,lateral,2,0,5,0.3425290898926108
subj08,lateral,2,0,6,0.36219958895187476
subj08,lateral,2,1,2,0.46289230220714256
subj08,lateral,2,1,3,0.3601270095277791
subj08,lateral,2,1,4,0.4504074559348284
subj08,lateral,2,1,5,0.33336074276721467
subj08,lateral,2,1,6,0.355819712728006
subj08,lateral,2,2,3,0.40137501385322505
subj08,lateral,2,2,4,0.44668288840158415
subj08,lateral,2,2,5,0.3332247951348823
subj08,lateral,2,2,6,0.35008381354863854
subj08,lateral,2,3,4,0.3710397298838581
subj08,lateral,2,3,5,0.2887826438662454
subj08,lateral,2,3,6,0.3008825781979167
subj08,lateral,2,4,5,0.34385804362257916
subj08,lateral,2,4,6,0.3960517230718743
subj08,lateral,2,5,6,0.3009309270433659
subj08,lateral,3,0,1,0.43708873956573296
subj08,lateral,3,0,2,0.4158460483358232
subj08,lateral,3,0,3,0.3686630214742383
subj08,lateral,3,0,4,0.3557294284965525
subj08,lateral,3,0,5,0.36448278607435247
subj08,lateral,3,0,6,0.37636499876557056
subj08,lateral,3,1,2,0.4221199108665192
subj08,lateral,3,1,3,0.38018853046610346
subj08,lateral,3,1,4,0.35376890683241413
subj08,lateral,3,1,5,0.3658974337385801
subj08,lateral,3,1,6,0.36942445833546983
subj08,lateral,3,2,3,0.3746501174546181
subj08,lateral,3,2,4,0.3518255835093204
subj08,lateral,3,2,5,0.35745019848818976
subj08,lateral,3,2,6,0.35145136941113053
subj08,lateral,3,3,4,0.351498894824392
subj08,lateral,3,3,5,0.3508557427962364
subj08,lateral,3,3,6,0.3517179101315538
subj08,lateral,3,4,5,0.32099099365377654
subj08,lateral,3,4,6,0.34918404552110194
subj08,lateral,3,5,6,0.33412699129183987
subj08,lateral,4,0,1,0.42298972415890007
subj08,lateral,4,0,2,0.406579006439119
subj08,lateral,4,0,3,0.3774654298817361
subj08,lateral,4,0,4,0.4125247897525979
subj08,lateral,4,0,5,0.3489159446675775
subj08,lateral,4,0,6,0.38959512280990793
subj08,lateral,4,1,2,0.4247426217869179
subj08,lateral,4,1,3,0.3682787101105391
subj08,lateral,4,1,4,0.43254010286343264
subj08,lateral,4,1,5,0.36535471478126835
subj08,lateral,4,1,6,0.35703225656417875
subj08,lateral,4,2,3,0.36749217107910387
subj08,lateral,4,2,4,0.421550821757875
subj08,lateral,4,2,5,0.3408023939487051
subj08,lateral,4,2,6,0.3272117289898562
subj08,lateral,4,3,4,0.38609153754471937
subj08,lateral,4,3,5,0.29562926874073375
subj08,lateral,4,3,6,0.31701478959219026
subj08,lateral,4,4,5,0.3709751606254361
subj08,lateral,4,4,6,0.4058361921114097
subj08,lateral,4,5,6,0.3191759443720309
subj08,lateral,5,0,1,0.4001931196302119
subj08,lateral,5,0,2,0.4056223429350907
subj08,lateral,5,0,3,0.3834628143363032
subj08,lateral,5,0,4,0.42469117194211914
subj08,lateral,5,0,5,0.38743832251019156
subj08,lateral,5,0,6,0.3939004909626968
subj08,lateral,5,1,2,0.41510999035467405
subj08,lateral,5,1,3,0.35055003958878445
subj08,lateral,5,1,4,0.41028719234917405
subj08,lateral,5,1,5,0.32485343987843707
subj08,lateral,5,1,6,0.3270544571565532
subj08,lateral,5,2,3,0.358839355947427
subj08,lateral,5,2,4,0.426261844689302
subj08,lateral,5,2,5,0.38061326045777716
subj08,lateral,5,2,6,0.3274577645398223
subj08,lateral,5,3,4,0.37417235180688646
subj08,lateral,5,3,5,0.29938190146727917
subj08,lateral,5,3,6,0.3149124401253099
subj08,lateral,5,4,5,0.3856349361692654
subj08,lateral,5,4,6,0.3615933562622511
subj08,lateral,5,5,6,0.3315357868957004
