subject,roi,fold,di,dj,SIM
subj07,lateral,2,3,4,0.14818594939772242
subj07,lateral,2,3,5,0.15817820453484654
subj07,lateral,2,3,6,0.21056653559104588
subj07,lateral,2,4,5,0.1534975551858919
subj07,lateral,2,4,6,0.19123903742868473
subj07,lateral,2,5,6,0.18767453091113018
subj07,lateral,3,0,1,0.3574573775371013
subj07,lateral,3,0,2,0.18399565270799417
subj07,lateral,3,0,3,0.18581950798472283
subj07,lateral,3,0,4,0.23567558041475578
subj07,lateral,3,0,5,0.26131783227963595
subj07,lateral,3,0,6,0.27723497527343854
subj07,lateral,3,1,2,0.18737100738166557
subj07,lateral,3,1,3,0.17480961836792608
subj07,lateral,3,1,4,0.23514840930375586
subj07,lateral,3,1,5,0.26117889249773274
subj07,lateral,3,1,6,0.30356505389966676
subj07,lateral,3,2,3,0.1221648599279783
subj07,lateral,3,2,4,0.1479399500679328
subj07,lateral,3,2,5,0.11923354166285749
subj07,lateral,3,2,6,0.1669428285960748
subj07,lateral,3,3,4,0.12352951689637087
subj07,lateral,3,3,5,0.12025023091255958
subj07,lateral,3,3,6,0.16002932450007587
subj07,lateral,3,4,5,0.16100026124207234
subj07,lateral,3,4,6,0.1846680186824608
subj07,lateral,3,5,6,0.1983625737029292
subj07,lateral,4,0,1,0.3382752741071776
subj07,lateral,4,0,2,0.2091835838792776
subj07,lateral,4,0,3,0.227418984537112
subj07,lateral,4,0,4,0.0892727508537415
subj07,lateral,4,0,5,0.2503977980084061
subj07,lateral,4,0,6,0.2511068385254052
subj07,lateral,4,1,2,0.18365221361679085
subj07,lateral,4,1,3,0.20589176389609587
subj07,lateral,4,1,4,0.09150357883707558
subj07,lateral,4,1,5,0.2305262329590799
subj07,lateral,4,1,6,0.28029652789323956
subj07,lateral,4,2,3,0.15775351410905247
subj07,lateral,4,2,4,0.0775650884301371
subj07,lateral,4,2,5,0.1393975331483127
subj07,lateral,4,2,6,0.19607487496360232
subj07,lateral,4,3,4,0.05686186816862612
subj07,lateral,4,3,5,0.13738826077487287
subj07,lateral,4,3,6,0.1865687158595879
subj07,lateral,4,4,5,0.058417325881237575
subj07,lateral,4,4,6,0.07361722836963737
subj07,lateral,4,5,6,0.18259795058865386
subj07,lateral,5,0,1,0.3376095923216119
subj07,lateral,5,0,2,0.14665029426752285
subj07,lateral,5,0,3,0.015122360999158837
subj07,lateral,5,0,4,0.15408314254556085
subj07,lateral,5,0,5,0.2530245664709656
subj07,lateral,5,0,6,0.2802856971635007
subj07,lateral,5,1,2,0.12129146143385745
subj07,lateral,5,1,3,0.019038108290551234
subj07,lateral,5,1,4,0.1337267977020259
subj07,lateral,5,1,5,0.2375048640590267
subj07,lateral,5,1,6,0.29260395195139416
subj07,lateral,5,2,3,0.0066828727368428015
subj07,lateral,5,2,4,0.10048898084645241
subj07,lateral,5,2,5,0.09707239452787003
subj07,lateral,5,2,6,0.14401285644224776
subj07,lateral,5,3,4,0.01701463182136606
subj07,lateral,5,3,5,0.019142292541614894
subj07,lateral,5,3,6,0.006101574861740863
subj07,lateral,5,4,5,0.0990964485007321
subj07,lateral,5,4,6,0.1274845685181513
subj07,lateral,5,5,6,0.20004173903935019
subj08,lateral,0,0,1,0.31885647449615934
subj08,lateral,0,0,2,0.18250435385940422
subj08,lateral,0,0,3,0.05642810603195882
subj08,lateral,0,0,4,0.24161788323201003
subj08,lateral,0,0,5,0.23617112041635527
subj08,lateral,0,0,6,0.015865041832578374
subj08,lateral,0,1,2,0.17508737631261706
subj08,lateral,0,1,3,0.049749976177324386
subj08,lateral,0,1,4,0.25306810310852274
subj08,lateral,0,1,5,0.24330248114536832
subj08,lateral,0,1,6,0.002822588802942069
subj08,lateral,0,2,3,0.08770241592190733
subj08,lateral,0,2,4,0.19038012391270287
subj08,lateral,0,2,5,0.15555054757088788
subj08,lateral,0,2,6,0.011172007311079578
subj08,lateral,0,3,4,0.052898805388526315
subj08,lateral,0,3,5,0.04520010637130496
subj08,lateral,0,3,6,0.015499175951500393
subj08,lateral,0,4,5,0.2036345673829471
subj08,lateral,0,4,6,0.016558395451734077
subj08,lateral,0,5,6,0.008530616208097202
subj08,lateral,1,0,1,0.36457853752865255
subj08,lateral,1,0,2,0.1937522322598983
subj08,lateral,1,0,3,0.15258392054996797
subj08,lateral,1,0,4,0.3328816009189185
subj08,lateral,1,0,5,0.259151733686666
subj08,lateral,1,0,6,0.09093289396390083
subj08,lateral,1,1,2,0.19568035265835826
subj08,lateral,1,1,3,0.13882799880486973
subj08,lateral,1,1,4,0.3229116999486166
subj08,lateral,1,1,5,0.2474072906472296
subj08,lateral,1,1,6,0.10960473487996628
subj08,lateral,1,2,3,0.09064450082300912
subj08,lateral,1,2,4,0.1970774378066438
subj08,lateral,1,2,5,0.1460020968572489
subj08,lateral,1,2,6,0.16049484250668528
subj08,lateral,1,3,4,0.11426721973355261
subj08,lateral,1,3,5,0.0900995358788057
subj08,lateral,1,3,6,0.03835994972380955
subj08,lateral,1,4,5,0.224744738925869
subj08,lateral,1,4,6,0.1111728112699982
subj08,lateral,1,5,6,0.0843799041851789
subj08,lateral,2,0,1,0.3434465139781949
subj08,lateral,2,0,2,0.19276312267952272
subj08,lateral,2,0,3,0.2550799355608801
subj08,lateral,2,0,4,0.23624641441511
subj08,lateral,2,0,5,0.24091436299820224
subj08,lateral,2,0,6,0.05055979635304356
subj08,lateral,2,1,2,0.18493639380450752
subj08,lateral,2,1,3,0.23371411500254263
subj08,lateral,2,1,4,0.21726431716015995
subj08,lateral,2,1,5,0.23815228988196666
subj08,lateral,2,1,6,0.06087992197306445
subj08,lateral,2,2,3,0.15714457721233854
subj08,lateral,2,2,4,0.16867046261249294
subj08,lateral,2,2,5,0.1254206205497413
subj08,lateral,2,2,6,0.06550053594504102
subj08,lateral,2,3,4,0.14818594939772242
subj08,lateral,2,3,5,0.15817820453484654
subj08,lateral,2,3,6,0.041194979615564384
subj08,lateral,2,4,5,0.1534975551858919
subj08,lateral,2,4,6,0.04408117538065005
subj08,lateral,2,5,6,0.038988795025660314
subj08,lateral,3,0,1,0.3574573775371013
subj08,lateral,3,0,2,0.18399565270799417
subj08,lateral,3,0,3,0.18581950798472283
subj08,lateral,3,0,4,0.23567558041475578
subj08,lateral,3,0,5,0.26131783227963595
subj08,lateral,3,0,6,0.18713294529132551
subj08,lateral,3,1,2,0.18737100738166557
subj08,lateral,3,1,3,0.17480961836792608
subj08,lateral,3,1,4,0.23514840930375586
subj08,lateral,3,1,5,0.26117889249773274
subj08,lateral,3,1,6,0.2046067035201657
subj08,lateral,3,2,3,0.1221648599279783
subj08,lateral,3,2,4,0.1479399500679328
subj08,lateral,3,2,5,0.11923354166285749
subj08,lateral,3,2,6,0.15090114627319864
subj08,lateral,3,3,4,0.12352951689637087
subj08,lateral,3,3,5,0.12025023091255958
subj08,lateral,3,3,6,0.10473005814284328
subj08,lateral,3,4,5,0.16100026124207234
subj08,lateral,3,4,6,0.1436345746231782
subj08,lateral,3,5,6,0.14069963556197598
subj08,lateral,4,0,1,0.3382752741071776
subj08,lateral,4,0,2,0.2091835838792776
subj08,lateral,4,0,3,0.227418984537112
subj08,lateral,4,0,4,0.0892727508537415
subj08,lateral,4,0,5,0.2503977980084061
subj08,lateral,4,0,6,0.05694945602260096
subj08,lateral,4,1,2,0.18365221361679085
subj08,lateral,4,1,3,0.20589176389609587
subj08,lateral,4,1,4,0.09150357883707558
subj08,lateral,4,1,5,0.2305262329590799
subj08,lateral,4,1,6,0.046999615124748484
subj08,lateral,4,2,3,0.15775351410905247
subj08,lateral,4,2,4,0.0775650884301371
subj08,lateral,4,2,5,0.1393975331483127
subj08,lateral,4,2,6,0.010023944334233773
subj08,lateral,4,3,4,0.05686186816862612
subj08,lateral,4,3,5,0.13738826077487287
subj08,lateral,4,3,6,0.026496465411394342
subj08,lateral,4,4,5,0.058417325881237575
subj08,lateral,4,4,6,0.01814504787418743
subj08,lateral,4,5,6,0.0378956342300886
subj08,lateral,5,0,1,0.3376095923216119
subj08,lateral,5,0,2,0.14665029426752285
subj08,lateral,5,0,3,0.015122360999158837
subj08,lateral,5,0,4,0.15408314254556085
subj08,lateral,5,0,5,0.2530245664709656
subj08,lateral,5,0,6,0.26433650939413483
subj08,lateral,5,1,2,0.12129146143385745
subj08,lateral,5,1,3,0.019038108290551234
subj08,lateral,5,1,4,0.1337267977020259
subj08,lateral,5,1,5,0.2375048640590267
subj08,lateral,5,1,6,0.2611051320591974
subj08,lateral,5,2,3,0.0066828727368428015
subj08,lateral,5,2,4,0.10048898084645241
subj08,lateral,5,2,5,0.09707239452787003
subj08,lateral,5,2,6,0.16276219990761803
subj08,lateral,5,3,4,0.01701463182136606
subj08,lateral,5,3,5,0.019142292541614894
subj08,lateral,5,3,6,0.023527859151342423
subj08,lateral,5,4,5,0.0990964485007321
subj08,lateral,5,4,6,0.10693553796407282
subj08,lateral,5,5,6,0.20078507212870791
